repo,score
krukah/robopoker,327.5
Boshen/cargo-shear,1557.5
Bruce-Hopkins/code-editor-prototype,72.5
Speykious/cve-rs,425.0
nur-taskrunner/nur,2087.5
get-convex/convex-backend,8597.5
mufeedvh/code2prompt,495.0
informalsystems/cosmwasm-to-quint,162.5
puma314/verified-logs,37.5
catchpoint/Tracing.examples-kubernetes-java,75.0
topology-foundation/rs-topology,262.5
KhushPatibandha/RiceDB,60.0
zombie-einstein/bourse,560.0
HaHa421/rxqlite,1290.0
akx/preco,30.0
vdaburon/har-convertor-jmeter-plugin,492.5
MaysHroub/data-structures,30.0
succinctlabs/sp1-reth,332.5
nishuzumi/collider,480.0
GitGhillie/phonon_rs,370.0
villor/bevy_lookup_curve,272.5
970263611/redisx,462.5
openfga/spring-boot-starter,542.5
zxch3n/lww-table,30.0
Leinnan/bevy_simple_scroll_view,130.0
gaucho-labs/tailwind-fuse,435.0
rsvim/rsvim,1590.0
IvoryDuke/HillVacuum,1640.0
Araykal/Open-Karhu,137.5
madara-alliance/madara,5772.5
JeremieRodon/demo-rust-lambda,30.0
orhun/ratatui-splash-screen,442.5
fee-mendes/eda-socialnetwork,30.0
zk-steve/rust-web-api-microservice-template,475.0
pragma-org/amaru,357.5
UdaraJay/Stats,57.5
vishalmysore/sam,42.5
Multirious/bevy_tween,535.0
m1sterc001guy/roastr,132.5
unfastener/juggler-in-rust,80.0
SemyonSinchenko/spark-connect-example,42.5
TannerReynolds/Helldivers2-Macro-Engine,167.5
Tvenus/blockchain,30.0
yours-org/pow20-miner,65.0
SaltyAom/multi-ely,42.5
dflemstr/femtopb,30.0
MYethishwar/JavaLabCraft,45.0
jumbledFox/minesweeper,50.0
guybedo/sugar,67.5
ztroop/btlescan,245.0
tatounee/ratatui-explorer,137.5
11bit/zed-extension-graphql,57.5
Kudaes/ADPT,30.0
NovaEngineering-Source/StellarCore,732.5
tdakhran/razer-ctl,287.5
LivacoNew/CrabFetch,647.5
rustreleaser-org/rustreleaser,160.0
anthias-labs/univ3-kit,532.5
chaosprint/asak,235.0
sigoden/proxyfor,522.5
jdubois/jdubois-langchain4j-demo,165.0
hssy252/sky,30.0
offici5l/MiBypassTool,217.5
SNPGuard/snp-guard,215.0
edfloreshz/cosmic-project-collection,235.0
leptix/leptix,702.5
ad-si/Rust-Flashcards,175.0
blissd/fotema,3485.0
MystenLabs/sui-rust-sdk,735.0
LxxxSec/CTF-Java-Gadget,30.0
lilhammer111/ezcd,60.0
wereii/lemmy-thumbnail-cleaner,327.5
ashvardanian/memchr_vs_stringzilla,30.0
slyedoc/bevy_sly_compute,122.5
NillionNetwork/ripple,37.5
HaHaWTH/HAProxy-Detector,80.0
Nordgaren/tabstate-util,62.5
GodOfAvacyn/gdshader-lsp,137.5
Jazarro/bevy_ineffable,117.5
Gary-yang1/JYso,30.0
dreamsofcode-io/spellbook,45.0
himself65/react-server,855.0
dzaima/grr,30.0
linebender/gpu-stroke-expansion-paper,612.5
gyuwon/ArchitecturalRunwayGuidelines,67.5
CoinFabrik/scout-soroban-examples,477.5
chengenzhao/java-vulkan-mac,30.0
bitcoinOS/bitcoinOS,395.0
duanebester/gpui-list,37.5
hlhr202/Openconnect-RS,475.0
kpcyrd/worker-ratelimit,52.5
chiyuki0325/lyrica,682.5
Keksuccino/Linguji,392.5
theseus-rs/rsql,3937.5
DelSkayn/reblessive,62.5
kang-sw/egui-data-table,245.0
ollama4j/ollama4j-web-ui,257.5
lavafroth/tempest,197.5
fjall-rs/value-log,432.5
igumnoff/shiva,775.0
gama-platform/gama,2130.0
Naxdy/latency-slider-de,745.0
holochain/wind-tunnel,1270.0
KasugaLibGroup/KasugaLib,1930.0
blumek/aura-tower,30.0
Magix-Archive/GC-Universe,30.0
ssiyad/pass-rs,30.0
hexagonal-sun/trale,30.0
fermyon/spin-test,927.5
renmeijian/HealthChecker,37.5
achow101/dnsseedrs,102.5
armankhondker/leetcode-solutions,30.0
bsdrks/graaf,82.5
TharunPerera/Fish-Aquarium-Management-System,30.0
clarkmoody/txoutset,67.5
rylev/dyna,45.0
majksa-dev/api-gateway,960.0
LukeMathWalker/biscotti,100.0
tippfehlr/composehook,92.5
pythops/tuix,42.5
alexpusch/rust-stream-vis,30.0
simvux/room-reg-impl,50.0
wasmCloud/wasmcloud-operator,1277.5
cafkafk/nix-weather,247.5
Kezii/Rust-M5Stack-Cardputer,45.0
WMS-DEV/usos4j,530.0
al8n/skipdb,242.5
marcelohdez/dim,252.5
dwallet-labs/dwallet-network,3410.0
TheHexagonCodes/grimmod,180.0
rust-adventure/thisweekinbevy,2115.0
joshka/tui-markdown,1847.5
pavlospt/ergani-rust-sdk,240.0
aizcutei/nanometers,67.5
Direwolf20-MC/JustDireThings,1010.0
ChocolateLoverRaj/rust-fp,92.5
MrCrayfish/MrCrayfishFurnitureMod-Refurbished,575.0
MDLC01/board-n-pieces,292.5
Rapptz/jimaku,67.5
reivaxy/kinetix,755.0
DoctorateRS/TerraPS,1937.5
fundgao/awesome-crypto,55.0
bsorrentino/langgraph4j,532.5
BurntSushi/jiff,1010.0
ThorstenHans/wasmio-2024-demos,67.5
cezarysanecki/parking-domain,1370.0
jake-low/osmx-rs,172.5
zhushimmer/enhance-rpc-zt,30.0
MateusRodCosta/bign-handheld-thumbnailer,312.5
zama-ai/verifiable-fhe-paper,80.0
xzhseh/stlc-in-a-week,280.0
naveenanimation20/SeleniumKeywordDrivenFramework,80.0
google-checks/checks-jenkins-plugin,180.0
RustedLessPass/RustedLessPass,705.0
ricott1/sshattrick,185.0
erhant/lambda-0b10,45.0
weilueluo/tsm4j,135.0
rerun-io/revy,282.5
conduition/dlctix,30.0
jackTabsCode/asphalt,1525.0
stephanj/BM25,105.0
Xu-Mj/sandcat,600.0
johnnyb/ntag424-java,185.0
GyulyVGC/listeners,207.5
FinalForEach/Cosmic-Reach-Save-Library,37.5
silogy-io/smelt,3350.0
mabartos/keycloak-adaptive-authn,380.0
jpgonzalezra/chain-indexer-monorepo,30.0
pavlospt/rust-pgdatadiff,200.0
OWASP/www-project-netryx,37.5
oqc-community/rasqal,1190.0
NicKoehler/mediafire_rs,210.0
elodin-sys/elodin,590.0
IyesGames/iyes_perf_ui,145.0
slyeet03/spoify,37.5
kul-sudo/eportal,247.5
microsoft/verismo,577.5
shnewto/edges,52.5
drift-labs/drift-rs,860.0
Andeskjerf/waybar-module-pomodoro,107.5
981213/mtk_uartboot,155.0
Linus-Mussmaecher/rucola,250.0
andrewgazelka/hyperion,2187.5
AmrDeveloper/FileQL,480.0
1321928757/chatgpt-sdk-java,80.0
github-language-server/github-lsp,457.5
steineggerlab/unicore,30.0
LelouchFR/windows-terminal-theme-generator,30.0
nilaysavant/bevy_pmetra,827.5
fprasx/cargo-unfmt,105.0
ourzora/mintpool,2580.0
Kharos102/ReadWriteDriverSample,30.0
abstractqqq/polars_istr,350.0
randommm/pingora-reverse-proxy,67.5
yaaliuzhipeng/fast-mlkit-translate-text,42.5
MangoTzara/rfz,180.0
justjanne/fcmlib,30.0
lmammino/rust-lambda-workshop,30.0
claudiomattera/esp32c3-embassy,127.5
KeKsBoTer/wgpu_sort,42.5
SeekStorm/SeekStorm,1357.5
Interstellar-Relay-Community/budae-jjigae,145.0
st0x0ef/stellaris,670.0
cosmic-utils/forecast,247.5
Canop/codesort,165.0
BitVM/rust-bitcoin-m31-or-babybear,45.0
quarylabs/quary,10055.0
bizhangjie/CatVodSpider,55.0
quic/ai-hub-apps,450.0
afsalashyana/Spring-Boot-Tutorials,37.5
thrumdev/nomt,6120.0
ggand0/viewskater,470.0
anusikh/jvem,450.0
CompassSecurity/jwt-scanner,397.5
eholum/rustplanning,92.5
JohanNorberg/zero_ecs,67.5
GeyserMC/ThirdPartyCosmetics,115.0
Noxyntious/meower,355.0
sunfishcode/hello-embedded,65.0
ilyagr/diffedit3,1020.0
ColdeZhang/Dominion,2880.0
JulianIrigoyen/solana-sniper,122.5
luishsr/rust-nft-api,30.0
tomvoet/rqlite-rs,132.5
cosmic-utils/clipboard-manager,627.5
aws/amazon-gamelift-agent,395.0
UkoeHB/bevy_cobweb_ui,257.5
BodhiSearch/BodhiApp,815.0
zaghaghi/openapi-tui,1062.5
hougesen/mdsf,4320.0
0Akshay/passcrypt,30.0
bowbahdoe/jdbc,480.0
ivangabriele/mistralai-client-rs,852.5
Tenteed/homespaces,80.0
scristobal/cross-compiling-rust-c-wasm-zig,30.0
parttimenerd/meta-agent,125.0
ZihanType/predawn,480.0
overmindai/asimov,60.0
yubb-ai/unofficial-gpt4,530.0
romancitodev/simple-commits,395.0
maraloon/timer-tui,42.5
RustForWeb/floating-ui,1052.5
wiseaidev/openpilot,120.0
ChloePrime/AAAParticles,1235.0
Noxde/Bloodborne-save-editor,307.5
nifty-oss/asset,1032.5
443eb9/bevy_incandescent,180.0
mintlu8/bevy_defer,300.0
caoccao/swc4j,730.0
mainmatter/cargo-autoinherit,587.5
thlorenz/chainparser,82.5
Redrrx/ps3dec,130.0
azur1s/elysiera,42.5
iggyzuk/htmx_projects,67.5
geph-official/geph5,497.5
rust-bitcoin/bip324,620.0
daimond113/pesde,1347.5
reversedrooms/HollowPS,42.5
microsoft/openvmm,2627.5
spiraldb/vortex,10107.5
thibmeu/tlock-worker,30.0
gold-silver-copper/deprecated_old_bevy_ratatui,135.0
Rapter1990/springbootsecurity,30.0
Patryk27/ostfs,37.5
trvswgnr/dynamic_object,37.5
krkarma777/moonbam,2115.0
anitalakhadze/multiple-auth-api,270.0
bennamrouche/irc-tester,75.0
PKU-OS/Tacos,50.0
helius-labs/rwa-indexer,37.5
darksolopic/PasswordManagerGUI,30.0
opensound-org/opensound,105.0
sumoduduk/terminusdm,300.0
Zerthox/gw2-reffect,1132.5
aedm/esp32-s3-rust-axum-example,37.5
weiji14/cog3pio,185.0
vacuityv/ai-java-sdk,870.0
CodingGay/BlackShadow,42.5
everbuild-org/lucide-gpui,30.0
mishmash-io/opentelemetry-server-embedded,642.5
crates-pro/crates-pro,580.0
pliu22/Claude3-DesktopClient,92.5
Xu-Mj/sandcat-backend,400.0
tomtomwombat/fastbloom,87.5
crystoll/musashi,30.0
0vercl0k/kdmp-parser-rs,375.0
LekKit/ScalarEvolution,67.5
shell-pool/shpool,1620.0
cbrewitt/flipping-copilot,330.0
bc-m/fm-xml-export-exploder,927.5
awolverp/cachebox,1367.5
Ravikisha/Redis-Clone,30.0
tzolov/playground-flight-booking,280.0
ThijmenGThN/swaparr,1020.0
vicanso/pingap,4242.5
hanatsumi/rakuyomi,1435.0
Moonsong-Labs/storage-hub,2370.0
ethangreen-dev/lovely-injector,1302.5
Layr-Labs/eigensdk-rs,2095.0
swlkr/ryde,195.0
Wayoung7/firework-rs,250.0
false-spring/gbfr-logs,2232.5
Myriad-Dreamin/tinymist,7905.0
ArthurBrussee/brush,390.0
SightStudio/jOOQ-inflearn,30.0
Suredials/RUSTVERSARY,60.0
0xDub/kernel-tuning-base,30.0
zied-snoussi/git-test,432.5
Gameye98/xtrspc,80.0
Jappie3/vigiland,50.0
Vavaste/openai-java,30.0
artsiomkorzun/1brc-walkthrough,30.0
markusdd/EasyEDA_to_KiCAD_Lib_UI,435.0
asudox/anote,30.0
amiremohamadi/vmessy,110.0
primitivefinance/DFMM,1950.0
lifting-bits/patchestry,625.0
arcuru/headjack,285.0
insdexer/insdexer,277.5
colinmarc/magic-mirror,1402.5
1321928757/chatglm-sdk-java,30.0
FaisalBinAhmed/MeiliFinder,117.5
enviodev/local-hyperrpc,72.5
idlab-discover/RustiFlow,640.0
TwentyTwoHW/portal-software,290.0
NixOS/nixpkgs-vet,1502.5
catacombing/kumo,105.0
zkemail/email-tx-builder,2657.5
paradigmxyz/revmc,602.5
tony-xlh/vision-camera-cropper,417.5
jsr-io/jsr,5340.0
SundaeSwap-finance/gastronomy,1112.5
ElaBosak233/cdsctf,45.0
gurugio/quick-guide-rust-programming,30.0
Kobzol/cargo-wizard,170.0
iced-rs/mdbook-iced,30.0
DGuhr/spring-otel-extended,50.0
izyuumi/html2md-rs,1190.0
daisukiKaffuChino/MomoQR,330.0
mbrea-c/bevy_firework,827.5
redixhumayun/mini-lsm,42.5
yosefk/refix,30.0
ethereumdegen/bevy_magic_fx,115.0
friendlymatthew/varint,45.0
filelize/filelize-java,370.0
codebaorg/redis-keeper,160.0
yoogoc/fga-rs,80.0
CrazyCraftix/tsyncs,120.0
jianyuan1991/ragdemo,42.5
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
datafusion-contrib/datafusion-sprox,192.5
CallistoLabsNYC/samsa,700.0
julienduroure/jsoncanvas,75.0
thrombe/hyprkool,935.0
Plonq/bevy_rts_camera,517.5
linebender/vello_svg,600.0
Katana-Official/XYNXposed,42.5
ejrgilbert/whamm,2207.5
ClayAmore/ER-Save-Editor,832.5
vivekanand-vr/javaFullStack-codebase,30.0
anthias-labs/flare,357.5
block-mesh/block-mesh-monorepo,23915.0
movementlabsxyz/movement,17352.5
RustForWeb/radix,3542.5
mochi-neko/clust,572.5
Dashstrom/tp-antlr,62.5
darksv/uwasm,37.5
MolotovCherry/Native-Memory-Scripter,75.0
maciej-MKan/chess,827.5
buffalojoec/transfer-hook-order-tracker,30.0
orph3usLyre/muddy-waters,375.0
Jappie3/wayfreeze,175.0
spring-tips/java22,30.0
nkypy/candle-rwkv,30.0
yasamoka/db-pool,230.0
geminik23/ai-agents,30.0
ellie-sleightholm/astrorust,75.0
vishalmysore/Tools4AI,442.5
CrzPhil/SSHniff,30.0
verichains/revela,417.5
MolotovCherry/stegcloak,30.0
NodeMedia/react-native-nodemediaclient,237.5
jeremychone/rust-rpc-router,30.0
Sreyas-Sreelal/omprs-gdk,357.5
getAsterisk/blockoli,50.0
scroll-tech/stateless-block-verifier,842.5
botahamec/happylock,310.0
cap-js/cds-intellij,882.5
rojo-rbx/rokit,1732.5
we-lsp/atomic-bomb-engine-py,1192.5
thatmagicalcat/descord,100.0
Jij-Inc/ommx,2360.0
AntiP2WDevelopment/AntiP2W-Addon,197.5
nixops4/nixops4,880.0
PacificBiosciences/sawfish,530.0
tomsanbear/bitnet-rs,75.0
tsukinaha/tsukimi,1985.0
mierak/rmpc,1377.5
getgrit/gritql,17310.0
solana-program/address-lookup-table,1820.0
embassy-rs/trouble,2695.0
rouzbehsbz/bitblade,30.0
nilsreichardt/gad24-tests,397.5
ItziSpyder/ImproperUI,435.0
CoolkHz/orz-cli-gpu,37.5
QEDProtocol/plonky2.5,45.0
tontinton/toshokan,157.5
kpcyrd/backseat-signed,157.5
0vercl0k/symbolizer-rs,145.0
lhccong/sql-slow-mirror,80.0
krepa098/esdf-vis,60.0
db-keli/kelvin,300.0
arcuru/pokem,245.0
jon-mil-92/DisplayHotKeys,430.0
Lagrange-Labs/reckle-trees,30.0
Michael-F-Bryan/wit-lsp,587.5
tugglecore/rust-tracing-primer,42.5
teddav/halo2-starter,30.0
amaseng/myinvois-open-sdk,217.5
cavemanloverboy/solana-invoke,50.0
move-language/move-on-aptos,67.5
retoocs007/JavaSysMonitor,392.5
developeruche/cryptography-n-zk-research,652.5
MeadowlarkDAW/rootvg,117.5
HChenX/HookTool,1107.5
nathansbradshaw/zed-angular,215.0
oddlama/idmail,80.0
zeozeozeo/egui-twemoji,100.0
ax1sX/RouteCheck-Alpha,122.5
wllfaria/hac,662.5
appujet/jiosaavn-plugin,932.5
vihsonic/tokio-tungstenite,30.0
C0de-cake/airbnb-clone-backend,60.0
lavalink-devs/youtube-source,1447.5
TaceoLabs/co-snarks,5875.0
jd-opensource/joylive-agent,1292.5
Glistix/glistix,587.5
fioncat/otree,365.0
ZahidFKhan/Streams-API-Practices,37.5
beyond-aion/aion-server,127.5
sahilshelangia/system-design,30.0
njfio/fluent_cli,1207.5
garlic-bred/easy-bedrock-breaker,102.5
ahmedaliibrahim01/TourismAgencyManagementSystem,30.0
halilibrahimsaltas/TourismAgency,30.0
alpaylan/devy,30.0
backengineering/elderscroll,30.0
crate-crypto/rust-eth-kzg,7712.5
yzzting/commit_crafter,55.0
staex-io/cijail,1205.0
UMEssen/DICOM-RST,287.5
5cmc/grim-trident,255.0
Abraxas-365/open-gh-copilot,30.0
eclipse-4diac/4diac-ide,5462.5
OnlyForward0613/Solana-Launchpad,30.0
pseXperiments/cuda-sumcheck,440.0
JacobCallahan/Hussh,605.0
YunaBraska/streamline,892.5
hanleym/rengarde,30.0
bnb-chain/reth,2632.5
harryjackson/llm.java,90.0
Pilfer/hermes_rs,117.5
komora-io/terrors,127.5
pieterdd/RcloneShuttle,382.5
zeozeozeo/ellama,547.5
cuppachino/bevy_logic,665.0
junyu-w/genson-rs,42.5
GeyserExtras/GeyserExtras,480.0
Jaammerr/SOL_MultiSender,30.0
ChunhThanhDe/Leetcode-Top-Interview,30.0
Supreeeme/xwayland-satellite,285.0
robinvandernoord/uvenv,440.0
bluskript/nix-inspect,122.5
mikhail-m1/axe,82.5
TusKANNy/seismic,122.5
AmrDeveloper/ClangQL,280.0
hgrsd/drivel,237.5
hamdymohamedak/AK-Macros,30.0
obhq/kernel-dumper,30.0
Lyn-liyuan/ndarray-cuda-matmul,60.0
zjregee/ovfs,30.0
AnarchistHoneybun/rdms,265.0
spartanoah/acrimony-client,180.0
pipelight/jucenit,60.0
facebookincubator/haberdashery,67.5
rosset-nocpes/hikka_cli,125.0
galliumdata/adumbra,60.0
adam-mcdaniel/music-generation,30.0
yangfeng20/ja-netfilter,42.5
Ledger-Donjon/cargo-checkct,142.5
Gayanukaa/companyA-backend,575.0
danvega/spring-into-ai,37.5
tkr-sh/modx,207.5
stephanj/rag-genie,155.0
integer32llc/margo,617.5
dromara/MilvusPlus,72.5
prax-wallet/registry,2952.5
cxiao/rust-reversing-workshop-northsec-2024,30.0
sunng87/datafusion-postgres,275.0
karatelabs/karate-js,55.0
Kei-Luna/LunaGC_4.6.0,352.5
ivmarkov/esp-idf-matter,192.5
b1ek/hey,220.0
w3f/educhain,860.0
jamjamjon/usls,1085.0
mpi-sws-rse/jmc,30.0
tembo-io/pg-jsonschema-boon,312.5
vmfunc/cargo-buttplug,42.5
pcwalton/offset-allocator,55.0
thedarkcolour/ForestryCE,1417.5
apache/spark-kubernetes-operator,1125.0
yetanotherco/zkRust,1400.0
deedy5/primp,1970.0
Netflix/maestro,445.0
blockworks-foundation/quic_geyser_plugin,847.5
Dwlad90/stylex-swc-plugin,1802.5
slatedb/slatedb,2780.0
warpy-ai/rustubble,310.0
RedMser/godot-fluent-translation,580.0
chainbound/bolt,3000.0
henke443/fast-graph,112.5
EleftheriaBatsou/snake-game-rust,30.0
cloudflare/cardinality-estimator,225.0
LilDojd/dioxus-spline,637.5
siteforge-io/surreal-codegen,72.5
koppor/github-contributors-list,480.0
tyr-rust-bootcamp/02-concurrency,280.0
DylanRJohnston/leptos-cloudflare-example,30.0
maciekk64/cosmic-ext-applet-external-monitor-brightness,57.5
Jedsek/deci-player,37.5
AugmendTech/Snippy,42.5
init4tech/zenith-rs,1662.5
0xcrypto628/Solana-Arbitrage-Bot,45.0
v0y4g3r/prom-write-request-bench,225.0
KevKibe/memvectordb,1207.5
wfxr/rlt,340.0
cxreiff/bevy_ratatui_render,285.0
firstfault/Trinity,182.5
juspay/nix-health,252.5
mathetake/tvisor,37.5
kylebarron/arro3,2842.5
MiranCZ/altoclef,955.0
nmeylan/json-table-editor,990.0
LlamaEdge/rag-api-server,2800.0
EmbarkXOfficial/Spring-Security-Course,37.5
Jupiee/rawst,432.5
RoseTame/MusicPlayer,80.0
vyfor/cord.nvim,502.5
Finally-A-Decent/Fadah,1110.0
kixelated/moq-gst,172.5
gausslabs/phantom-zone,672.5
enviodev/hyperfuel-client-python,97.5
nikomatsakis/rustnl-2024,30.0
ekosachev/astray,222.5
obhq/jailbreak-11,30.0
StarRocks/SQLTransformer,50.0
yint-tech/ProxyCompose,30.0
wiktor-k/age-plugin-openpgp-card,97.5
ikebastuz/wiper,492.5
saphyr-rs/saphyr-parser,147.5
DonIsaac/keyhunter,622.5
shadow3aaa/frame-analyzer-ebpf,30.0
milosgajdos/bot-banter,127.5
mmmray/minidialer,30.0
valkey-io/valkey-java,265.0
youpie/Iconic,580.0
MoeStick/Polar-client,80.0
nkeenan38/voice_activity_detector,790.0
swlkr/shtml,45.0
Sulaxan/winbar,232.5
mc-wiki/minecraft-mod-heywiki,2587.5
zhengkyl/fuqr,30.0
jwplayer/jwplayer-react-native,1025.0
hyprland-rs/hyprland-rs,30.0
leb-kuchen/cosmic-ext-applet-emoji-selector,450.0
open-web3-stack/XCQ,432.5
GothenburgBitFactory/taskchampion-sync-server,222.5
cosmic-utils/tweaks,752.5
pisa-engine/BMP,105.0
elsirion/fedimint-observer,915.0
wojciech-graj/bin-proto,62.5
ninja-quant/ninjabook,37.5
Lauriethefish/ModsBeforeFriday,247.5
ParasiteDelta/GAT-GWM,287.5
andrewdavidmackenzie/pigg,3300.0
Zacholme7/PoolSync,57.5
believer-oss/ethos,7407.5
tqwewe/kameo,1197.5
palantir/javapoet,1370.0
Krishna18062005/LeetCode-Problems,30.0
gtrxAC/discord-j2me,980.0
argumentcomputer/lurk,3705.0
datafusion-contrib/datafusion-wasm-bindings,92.5
LaurentMazare/glim,112.5
houbb/minicat,240.0
crazydeveloper914/rust-solana-frontend,30.0
igorlira/dirplayer-rs,520.0
ealmloff/rsx2,42.5
clabby/diffur,30.0
jeasonstudio/runestone,57.5
lsk569937453/rcache,515.0
richinex/plexisort,30.0
marcos-dev79/AlgorithmsStudies,30.0
plul/slime-mold-simulation,80.0
leoppark94/RUST-Korean,167.5
zemse/forge-flamegraph,42.5
marcushellberg/java-chat-with-documents,82.5
atbentley/bevy_blur_regions,435.0
qini7-sese/eh2telegraph,157.5
agglayer/pessimistic-proof,165.0
Coekjan/typst-upgrade,380.0
anuragts/tangerine,87.5
tig-foundation/tig-monorepo,5292.5
Sh4N4C1/sh4loader,30.0
rust-lambda/code-samples,162.5
crumblingstatue/ecargo,150.0
tandasat/barevisor,30.0
CapyKing10/CapyAddon,637.5
WeetHet/typst.zed,125.0
EmbarkXOfficial/spring-boot-course,30.0
bytestring-net/bevy_skybox_cli,117.5
say4n/jf,130.0
super1207/install_llob,527.5
tchapacan/livebox-exporter-rs,395.0
nickbeth/wsl-usb-manager,322.5
mostafaqanbaryan/zellij-switch,170.0
alpenlabs/strata,7547.5
reubeno/brush,2405.0
tamewild/egui_cosmic_text,330.0
datafusion-contrib/datafusion-functions-json,1057.5
apache/hudi-rs,1355.0
jhugman/uniffi-bindgen-react-native,1217.5
akenshaw/iced-trade,310.0
ALT-F4-LLC/vorpal,657.5
pawurb/univ3-revm-arbitrage,37.5
ThomasOM/Dusk,105.0
FairgateLabs/rust-bitcoin-script-stack,150.0
code-cp/llama2-burn,30.0
luohongtu/agency-lock,30.0
theodo-fintech/spring-data-event,132.5
uds5501/postgres-page-inspector,30.0
sulami/three-bodies,30.0
nifty-oss/nitrate,37.5
succinctlabs/sp1-tendermint-example,1072.5
Leinnan/lwa_fm,135.0
Harshil-Jani/medium-to-markdown,130.0
Runi-c/wgsl-lsp,30.0
MarginResearch/dalvik,30.0
jadijadi/utmp-classic,42.5
Nova-Committee/CheatDetector,2290.0
magwoo/cercis,60.0
Whitecat18/Rusty-Red-Team-Tools,30.0
CloverOS/nano-rs,130.0
clearlysid/tauri-plugin-decorum,552.5
dRAGon-Okinawa/dRAGon,2335.0
GetGrin/grim,522.5
NTBBloodbath/norgolith,77.5
retrage/akari,82.5
advent-of-craft/2024-summer-craft-book,30.0
piotrostr/listen,67.5
M4SS-Code/cargo-goggles,322.5
DharshiBalasubramaniyam/Fullstack-E-commerce-web-application,30.0
quarkiverse/quarkus-roq,1925.0
MoeStick/Skyblock-Extras,80.0
xiewuzhiying/VS-Addition,860.0
rpcpool/yellowstone-vixen,455.0
StarlightSearch/EmbedAnything,1797.5
jagodevreede/sdkman-ui,457.5
biomejs/biome-zed,457.5
kbwo/testing-language-server,672.5
7Ji/ampack,110.0
succinctlabs/zkvm-perf,407.5
shshemi/tabiew,1055.0
anuradhawick/kmertools,295.0
cole-k/cc-lemma,180.0
beowolx/haiku-search,90.0
OctoD/godot-gameplay-tags,207.5
z64a/star-rod,277.5
kevin-rs/autogpt,327.5
code-cp/pico-gpt,30.0
DavidVentura/esp-snapcast,50.0
ServerlessDevelopers/serverless-rust,340.0
Siepert123/create-legacy,302.5
ndr3www/rustii,210.0
mrnossiom/wakatime-lsp,160.0
hn275/file-encryptor,247.5
polachok/helix-gpui,180.0
alina-yur/native-spring-ai,30.0
pimalaya/neverest,225.0
danclive/esp-examples,42.5
elixir-cloud-aai/ga4gh-sdk,802.5
rustaceanrob/kyoto,1852.5
mcbegamerxx954/draco-injector,572.5
valkey-io/valkeymodule-rs,430.0
xsigoking/chatgpt-free-api,475.0
vswarte/waygate-server,170.0
Mqzn/Lotus,1075.0
cptpiepmatz/nu-jupyter-kernel,430.0
saphyr-rs/saphyr,232.5
AvarionMC/graves,692.5
mattatz/curvo,300.0
bnb-chain/revm,1467.5
thesurlydev/spring-ai-collab,75.0
DioxusLabs/components,142.5
3arthqu4ke/mc-runtime-test,617.5
Far-Beyond-Dev/Horizon-Community-Edition,2355.0
a16z/zkvm-benchmarks,67.5
WGUNDERWOOD/tex-fmt,1010.0
edgee-cloud/edgee,1430.0
TanTanDev/binary_greedy_mesher_demo,97.5
orust-org/orust-OS,577.5
dag-andersen/argocd-diff-preview,2350.0
hyprland-community/MonitorMaestro,105.0
kaaveland/eugene,1380.0
Fernanda-Kipper/ai-assistant-java,30.0
darosior/ledger_installer,210.0
5ohue/nova_cs,30.0
0xDub/rust-channel-benchmark,37.5
Badbird5907/GHShareXUploader,30.0
theunrealtarik/gaben,30.0
BillyDM/vitalium-verb,160.0
intel/tdx-guest,30.0
NFTbfs/Vanilla-Solana,30.0
CleanroomMC/Scalar,167.5
jhspetersson/packrat,30.0
buffalojoec/modular-svm,30.0
cryscan/web-rwkv-inspector,460.0
Bitcoin-Wildlife-Sanctuary/covenants-gadgets,125.0
kp7742/RootOverlay,55.0
achristmascarl/three_body,30.0
commonprefix/ancestry-prover,30.0
Lucretiel/ctreg,30.0
arcuru/chaz,222.5
qsantos/ripmors,192.5
teimuraz/tonic-middleware,597.5
thebuildcraft/RemotePlayerWaypointsForXaero,912.5
boozallen/aissemble,3222.5
neovide/vide,420.0
helius-labs/helius-rust-sdk,1887.5
rcmgleite/rldb,90.0
dexloom/loom,1020.0
devoxx/DevoxxGenieIDEAPlugin,5555.0
ggwpez/wtfwt,37.5
nonamecrackers2/simple-clouds,862.5
Chall-T/SolWatcher,30.0
mcmah309/error_set,1122.5
bragefuglseth/keypunch,652.5
birchwork/ore-ace,67.5
qq418745/spring-ai-example,30.0
morgan1119/glassflow_escrow,90.0
yfractal/ccache,165.0
etherhood/Liquidator-Morpho,30.0
surma/wasmphobia,365.0
Randgalt/java-composer,255.0
gnp/minbpe-rs,102.5
Xyness/SimpleClaimSystem,1300.0
jurriaan/meshstellar,1460.0
bredlix/wf_companion_app,37.5
bdrung/3cpio,155.0
ABckh/zed-java-eclipse-jdtls,192.5
bitstorm/modern-webdev-wicket,30.0
awxkee/libblur,1990.0
0xfalafel/hextazy,560.0
ldclabs/ic-oss,980.0
linux-packaging-rs/flatpak-ext,375.0
lj3954/quickemu-rs,612.5
mattatz/bevy_curvo,105.0
xdsswar/nfx-lib,42.5
PSeitz/binggan,105.0
darksoil-studio/p2p-shipyard,842.5
IlyaKukharchuk/InfopostAccountService,30.0
hackclub/easel,260.0
mkrueger/icy_board,110.0
utilForever/2024-HSPACE-Rust-LinuxKernel,37.5
naiquevin/tapestry,240.0
bedrock-crustaceans/bedrockrs,515.0
