repo,srs
apache/datafusion-comet,0.12431903680094364
cloudflare/foundations,0.9546586256084888
project-gauntlet/gauntlet,0.9837474468540301
bobobo1618/ninesleep,0.9981567919505963
wez/govee2mqtt,0.7787466460712624
alegian/thaumcraft7,0.9957272634750072
hadasz/plonkish_basefold,0.9979205594590985
koupleless/koupleless,0.24487699844294203
d1tto/Rengar,0.9958592938918743
virtee/tdx,0.9971923552312912
easystartup-io/k3s-simplified,0.9826108053612007
conradludgate/measured,0.9995103066927193
palerdot/wordl-rs,0.9980426383057421
mtb0x1/1brc,0.9955258791278653
Kapsyloffer/RUSTBU,0.9926316106108937
antlr/antlr5,0.9973022286867257
danvega/rest-client-examples,0.995859320854173
renpenguin/display3d,0.9955259008024585
Qiskit/openqasm3_parser,0.39107240305831237
chirpstack/chirpstack-gateway-mesh,0.9999176324100946
MortalreminderPT/edit-xlsx,0.9993509523977196
xfactor-toml/rust-coding-challenges,0.9989181879607962
ethereumdegen/bevy_mesh_terrain_editor,0.9987484589512453
chensheng/ddd-boot,0.9955258944423022
SpeckyYT/gd_sfx,0.9999549763520328
brickadia/p4-fast-reconcile,0.9984231224098109
SpriteOvO/closely,0.9624860201678249
LemmyNet/lemmy-client-rs,0.9962723596346469
luisbedoia/sx3d,0.9957272622784655
tingerrr/typst-test,0.9999756791357404
Kamesuta/BungeePteroPower,0.9947704388058076
karthikreddy-7/TCS-NQT-CODING-SHEET,0.9985076708534176
Rozmir-Rohi/mo-creatures-legacy,0.9994595558159256
Lord-of-Algorithms/DSA-in-Java,0.9955258998016793
imatefx/typesense-prometheus-exporter,0.9999625916271139
aliyun/dataworks-spec,0.9884665954051877
taproot-wizards/purrfect_vault,0.9979205670051708
0xDerked/solana-anchor-examples,0.9955258879725625
maxcountryman/axum-messages,0.9965084807578303
shuttle-hq/shuttlings,0.9959246882576048
aws-samples/s3-fast-list,0.9955258925041622
TFyre/bambu-farm,0.9268108060152827
sidduganeshsid/Core-Java,0.9964928617060892
trailofbits/decree,0.9961817154390483
thebracket/one_billion_rows,0.9955258838543395
Trendyol/kafkathena-jakarta,0.9967925341579769
0xGlitchbyte/OCrab,0.9971923547652972
cppcoffee/netguard,0.998861503498556
zpp0196/localsend-rs,0.9981567842429314
thmshmm/taskui,0.9971662121914804
cmars/distrans,0.06612709091801715
caolib/book_management_system,0.9974635376770554
Ragnt/AngryTrainer,0.9955258926569679
WilfredAlmeida/LightDAS,0.9996046159884444
flyaruu/rc-car,0.9964928679510888
frc-862/rhapsody,0.3967333663295498
jeremychone-channel/rust-xp-ollama,0.9961817194168054
mcmah309/surrealdb_migration_engine,0.9998287491358147
