repo,srs
gnosis/solvers,0.5000038856477874
seifrajhi/Kubernetes-practical-exercises-Hands-on,0.4999958257146713
ricott1/rebels-in-the-sky,0.5000005267270916
mt1006/mc-ar-mod,0.5000030661364113
dexie-space/splash,0.5000060220591787
richardanaya/epistemology,0.4999998907704298
daylanbueno/auth-api,0.5000019261456196
nvim-neorg/norg-fmt,0.5000019482150768
PoOnesNerfect/bevy_bsml,0.49999843412781264
Fernanda-Kipper/desafio-anotaai-backend,0.4999983781489777
sniper00/moon_rs,0.49999907597199106
wisp-forest/accessories,0.49999563248351947
Naton1/osrs-pvp-reinforcement-learning,0.5000027918254607
simasch/cqrs-meets-modern-java,0.49999919907997126
next-rs/next-rs,0.4999965114337461
vaginessa/NPatch,0.5000053259032186
sphaerophoria/termie,0.5000023622925804
charlotte-os/charlotte-core,0.5000013461482352
ArtformGames/BungeeAuthProxy,0.5000015803563767
zolutal/kheap_sift,0.5000053385677615
tun2proxy/socks-hub,0.50000373460155
igneous-labs/sanctum-lst-list,0.5000006513960534
psqlpy-python/psqlpy,0.4999968431771469
yuoo655/ext4_rs,0.4999982137302791
Fuzzyzilla/octotablet,0.49999529686273625
SevenTV/SevenTV,0.5000004683737107
privacy-scaling-explorations/greco,0.5000028128432471
regolith-labs/ore,0.49999812471901495
Missuo0o/FoodDeliveryBackend,0.4999957516972454
bevyengine/bevy_editor_prototypes,0.5000007034599575
SMGCommunity/Whitehole-Neo,0.5000002606977899
every-day-things/citadel,0.5000007801661855
vnghia/nghe,0.5000033506785847
brenoepics/at4j,0.4999954367608054
nvim-neorocks/rocks,0.5000014734627914
isala404/scale-to-zero-ebpf,0.5000016851387298
hashlookup/poppy,0.500000691904261
seregamorph/spring-test-smart-context,0.5000040119037056
mitre-public/open-aria,0.499999534192248
N1nn1/dye_depot,0.5000023922556017
PawelBis/bevy_wry,0.499998592459443
CCBlueX/liquidbounce_lite,0.4999990663559522
joshka/tui-scrollview,0.5000023531478577
wudgaby/wudgaby-platform,0.4999973441741897
olivierlemasle/tauri-plugin-python,0.5000003113331223
microcks/microcks-testcontainers-java-spring-demo,0.49999595164781513
silence-laboratories/silent-shard-dkls23-ll,0.49999572761194117
jadonharsh109/IaC-Master-Actions,0.5000028943273406
WindySha/tetris,0.5000013501735909
VovaStelmashchuk/nest2D,0.49999951489603545
nipafx/modern-java-demo,0.49999981857155446
deltadevsde/indexed-merkle-tree,0.5000020972589264
mrsobakin/dpimyass,0.4999967247076788
kousen/springaiexamples,0.4999959193401472
manusa/helm-java,0.4999986413796283
edera-dev/krata,0.4999976504653971
boxbeam/untwine,0.5000011842575707
shuo-young/lydia,0.5000038840046453
hyperledger/indy-besu,0.5000014110644276
cedricp/ecutweaker,0.5000013467486971
turbofuro/turbofuro,0.49999832007987505
Anof-cyber/AlphaScan,0.4999997804395432
jwdeveloper/TikTokLiveRust,0.4999964002763901
SimonCW/ollama-rag-rs,0.5000014637287009
oviva-ag/ehealthid-relying-party,0.4999999434873136
aurora-is-near/aurora-forwarder-contracts,0.5000018681812946
HrikB/createXcrunch,0.49999877783324076
dexterlaboss/archival-rpc,0.4999971635449092
ymgyt/syndicationd,0.49999665426549
tfachmann/typst-as-library,0.49999950571313584
bytecodealliance/wrpc,0.5000030120119006
worldcoin/orb-software,0.5000007442869138
pubky/pkdns,0.4999977996057472
FuelLabs/fuel-subgraph,0.49999843856770615
zjp-CN/term-rustdoc,0.49999844468853555
matthias-buttgereit/ta-rss,0.5000092211033476
yavko/rat-rs,0.5000020987591829
ErayMert/microservice-log-tracing,0.4999971995139852
