repo,score
jar-analyzer/jar-analyzer-v1-cli,130.0
tackleza/TackleStupidHack7_No_Sleep,30.0
ImCodist/quick-menu,627.5
equodev/eclipse-ai-example,87.5
chenrui-hu1/springcloud1-sample,60.0
CodeMythGit/SpringBootTutorial,30.0
lvivco/mdcfg,1442.5
intel/qat-java,410.0
vinted/kafka-connect-vespa,710.0
howljs/hl_image_picker,425.0
fxlae/typeid-java,405.0
icoderoad/wxdemo,30.0
DAMcraft/MeteorServerSeeker,1190.0
bruh1273/Lefty-Benefit-Latest,537.5
jdbcx/jdbcx,1425.0
objectionary/jeo-maven-plugin,6110.0
automationtestpro/automation-course-template,900.0
C1cDez/BlockLine,45.0
koncierge-tech/koncierge,37.5
rbayuokt/react-native-image-detective,142.5
redplanetlabs/rama-helpers,67.5
pixelib/Meteor,517.5
TopchetoEU/jscript,3470.0
ArunSankarKs/opusenphone,30.0
intergalacticspacehighway/react-native-z-view,132.5
jwkerr/Quarters,440.0
devwckd/tid,95.0
lh728/0-to-1-Microservices-Distributed-E-commerce-System-Template,60.0
Ianemwel679/Point-of-Sales,30.0
codewithkael/JavaWebRTCYouTube,42.5
pkini2002/JWT-Authentication-SpringBoot,30.0
Team254/FRC-2023-Public,30.0
redrays-io/WS_RaceCondition_PoC,67.5
MUYU212/JNDI-Injection-Memshell,155.0
ZJU-ACES-ISE/chatunitest-core,407.5
paulevsGitch/BetterWeather,192.5
Melledy/LunarCore,1077.5
xiachuanyoujia/sky-take-out,30.0
langchain4j/langchain4j-embeddings,1047.5
Nekogram/Nekogram,1690.0
google/bindiff,660.0
Shubh2-0/SpringBoot_Annotations,30.0
AtharvK07/Online-Shopping-Project,407.5
build-on-aws/amazon-bedrock-with-builder-and-command-patterns,102.5
Robothy/sdwebui-java-sdk,130.0
quarkusio/virtual-threads-demos,225.0
Sinytra/ConnectorExtras,1485.0
furkannzmnn/debezium-mysql-to-elastic,30.0
luelueking/ClazzSearcher,130.0
gasti-jm/argentum-online-lwjgl3,192.5
gayanukabulegoda/connect-4-game,30.0
3rd-Stage-ACP-SUE-ABH/Java-Rasterizer,515.0
open-telemetry/semantic-conventions-java,1290.0
Y4Sec-Team/CVE-2023-21939,30.0
google/yaml-ui-editor,70.0
mrsonmez10/kafka-deep-tutorial,30.0
Moulberry/AxiomClientAPI,167.5
secretflow/secretpad,2005.0
beothorn/javaflame,2535.0
arsi-apli/UltraRemote,407.5
Bawnorton/MixinSquared,957.5
qwerty12/greentooth,42.5
labs4capella/stpa-capella,180.0
noear/socket.d,3765.0
Fernanda-Kipper/simplified-payment-api,30.0
hoangtien2k3/ecommerce-microservices,510.0
Tuinity/Moonrise,1225.0
Azure-Samples/azure-search-openai-demo-java,640.0
bufgix/react-native-secure-window,42.5
panga/rinhabackend-vertx,30.0
FaithsClient/OpenSleep,50.0
Nurislom373/Fluent,237.5
snowflakedb/connectors-native-sdk,315.0
Shubh2-0/ChatBotSpringAI,30.0
kudzaiprichard/spring-realestate-api,37.5
lipiridi/spotless-applier,710.0
SpoilerRules/KotlinizedMCP,582.5
turtleisaac/PokEditor,242.5
KookyBotz/CenterStage,97.5
f-lab-edu/tabling,445.0
jjenkov/parsers,30.0
JavaLLM/llama4j,87.5
wazooinc/spring-boot-3-jwt-authentication,37.5
tiredvekster/LightAntiCheat,1462.5
sakurawald/fuji,4645.0
Innocentsax/FULL_STACK_PROJECTS,30.0
Drednote/spring-boot-starter-telegram,467.5
sarjdev/back-end,90.0
Tencent/vectordatabase-sdk-java,1237.5
WasikAhmed/Learning-Java,30.0
d3nnyyy/A-MazingJourney,112.5
joadnacer/jdz-base64,37.5
lromeror/Proyect_Smash_Bros,55.0
MrZak360/salhack-1.20-client-base,30.0
jielim36/My-Blog-Backend,90.0
eoctet/Octet.Chat,1710.0
mewebstudio/java-captcha-generator,180.0
FIWARE/data-space-connector,2385.0
nur-akazikulov/PinCityBot,30.0
emortaldev/BlockPhysics,182.5
danvega/rest-client,37.5
BlueStaggo/VoxelThingJava,280.0
ascopes/protobuf-maven-plugin,4707.5
cyberkaida/reverse-engineering-assistant,940.0
kazuryyx/EnkaNetworkAPI,30.0
ScrollLang/Scroll,90.0
badass-techie/eShopOnSteroids,135.0
jbellis/jvector,2982.5
RobertSkalko/Mine-And-Slash-Rework,820.0
alyssaharvey3/Ecommerce-app-workshop,30.0
pragati9998/Citizenshiploginapp,30.0
fathi-riham-mn/Online_Sports_Store,30.0
bowbahdoe/josql,160.0
calicosun258/5c-client-N,147.5
Boogipop/JavaSec,42.5
classops/URouter,142.5
dukke/FXThemes,122.5
Abhii-07/AI-Code-Converter,62.5
VazkiiMods/Zeta,1325.0
kudzaiprichard/spring-ecommerce-api,30.0
theblackethiopiandude/Minesweeper,132.5
hoangsonww/Binary-Search-Tree-DSA,30.0
rikka0w0/wsmc,317.5
Lost-Fly/CorgiHouse,60.0
xiongyanokok/fc-async,50.0
Jojoooo1/spring-boot-api,2227.5
PhoenixVX/golden-age-wiki,120.0
boricj/ghidra-delinker-extension,705.0
MATTYOneInc/AionEncomBase,387.5
robaho/httpserver,37.5
Swofty-Developments/Continued-Slime-World-Manager,740.0
zhsongallen/CharityPen,30.0
Hypdncy/JNDIBypassExploit,80.0
PZDonny/DisplayEntityUtils,815.0
mandartule/Apna-College-AlphaBatch-DSA-JAVA,60.0
RevEngAI/reai-ghidra,1817.5
oceanbase/odc,25842.5
opensearch-project/flow-framework,6252.5
PacktPublishing/Build-your-own-Programming-Language-Second-Edition,30.0
openGemini/opengemini-client-java,1210.0
SeaOfNodes/Simple,1097.5
dylibso/chicory,4640.0
meshtastic/ATAK-Plugin,1947.5
Harsh-jot/HacktoberFest-2023,325.0
embesozzi/keycloak-openfga-event-publisher,170.0
enjarai/blahaj-of-undying,662.5
luchob/softuni-sep-2023,455.0
wdkeyser02/SpringSecurityCloudGatewayAngularTutorial,552.5
Vinaykumarmahato/Inventory-Management-System,30.0
ronaldtech051/PHP-FaceDetector,30.0
tfkfan/netty-server-game-demo,30.0
erxson/Bruhfuscator,45.0
Tofaa2/Tachyon,157.5
Tryflle/stormy,162.5
Modagbul/MOING_Server_Release,2675.0
PacktPublishing/Spring-Security-Fourth-Edition,30.0
xftxyz2001/atguigu-springboot3,30.0
liukanshan1/Gitlet,30.0
Azure-Samples/spring-ai-azure-workshop,72.5
redplanetlabs/twitter-scale-mastodon,30.0
JimenezLi/Neuro21-Minecraft-Mod,545.0
Glavo/japp,37.5
prabhatthakuryt/Banking-Management-System,45.0
mkutz/untangle-your-spaghetti-test-code,240.0
Kaishav65/Hacktoberfest2023,1262.5
CloneWith/opsu,820.0
GTNewHorizons/ServerUtilities,5175.0
LemonCaramel/caramelChat,560.0
deep-page-0603/body-measurement,30.0
apache/ozhera,3405.0
dromara/binlog4j,175.0
Daniel0110000/DeepCodeStudio,172.5
haumacher/mjSIP,352.5
AquaCobell/awtrix-windows-tray,80.0
Shubh2-0/Spring_Security,30.0
sublinks/sublinks-api,3032.5
Rekteiru/Hot-Shirtless-Men,330.0
jdegoes/jvm-perf,67.5
Jaffe2718/Command-Debug-DevKit,1010.0
ngduyquockhanh/JScriptor,440.0
chijioke-ibekwe/spring-security-jwt,42.5
SauravP97/Saurav-Low-Level-Design-Template,30.0
RitamPaul/Beginner-Friendly,615.0
Rapter1990/bookdelivery,37.5
Janani-Balasooriya/Java-Beginner-Projects,247.5
mukel/llama2.java,77.5
hax0r31337/SteamGuardExtractor,105.0
ahmetuygun/VisaApplication,30.0
SpringBootCourses/data-analyser-microservice,312.5
fuzhengwei/chatglm-sdk-java,112.5
AutoMQ/automq-for-rocketmq,6570.0
Blobanium/MCBrowser,1030.0
aws-samples/amazon-managed-service-for-apache-flink-examples,555.0
Zoxcore/trifa_material,3825.0
AndroidWithRossyn/Find-My-Phone-By-Clapping,42.5
MemoriesOfTime/Nukkit-MOT,2142.5
MindustryVN/MindustryToolMod,1232.5
pavatus/ait,7097.5
Vinaykumarmahato/40-Day-Java-Mastery-Challenge-with-complete-Roadmap,30.0
wso2-attic/carbon-security-mgt,135.0
brunodsazevedo/react-native-pagseguro-plugpag,145.0
nazarovctrl/telegram-bot-spring,690.0
Bazsalanszky/Eternity,340.0
stawirej/threads-collider,30.0
arcane77/GECH-IT-Issue-Reporting-Management,120.0
LuminAIOrg/LuminAI,2575.0
lucasapchagas/Omniverse,130.0
ZJU-DAILY/Ghost,30.0
iamitkhatkar/react-native-drag-drop-puzzle,30.0
gykkuo/MIUI_NoGuard,192.5
SJTU-IPADS/SQLSolver,30.0
bramar2/undetectedselenium,30.0
godfuzz3r/burp-ununicode,180.0
cardano-foundation/cf-java-rewards-calculation,1475.0
stateIs0/exp,277.5
piomin/sample-spring-modulith,50.0
houqingying/ChatViewer,120.0
jonghokim27/ssutoday,52.5
Tennessene/jDOSBox,352.5
DataCakeCloud/Polycat,37.5
Lucreeper74/Create-Metallurgy,217.5
bhagatanirudh/E-Commerce-Website,125.0
ibatulanandjp/ecommerce-microservices,75.0
Kehrlann/spring-security-architecture-workshop,132.5
epam/ai-dial-core,6987.5
youshandefeiyang/feiyangdigital-bot,42.5
oslabs-beta/Kaffee,735.0
SankshipthShetty/Pull-Request-Pioneer,472.5
prgrms-be-devcourse/BE-04-NaBMart,1725.0
Fernanda-Kipper/desafio-backend-uber,30.0
redplanetlabs/rama-demo-gallery,45.0
mourjo/jamboree,187.5
sgammon/rules_gradle,330.0
Sindercube/Server-Unpacker,380.0
EtienneLamoureux/sc-trade-companion,1055.0
MohitGoyal09/DSA,30.0
foundryzero/ghidra-deep-links,207.5
deltastreaminc/flink-connector-snowflake,1150.0
salaboy/pizza,157.5
ArfatulAsif/emergency-disaster-management-system-java-servlet-project,30.0
CycriLabs/keycloak-configurator,977.5
Twcash/Aquarion,495.0
microcks/microcks-quarkus,392.5
0xTas/stardust,810.0
FTCclueless/Centerstage,30.0
oracle/ojdbc-extensions,2070.0
ajaynegi45/LibraryMan-API,887.5
marcushellberg/java-ai-playground,305.0
duyali2000/SemanticFlowGraph,87.5
lukebemishprojects/BiomeSquisher,140.0
couldbejake/fast,30.0
GustavoRuiz0/spring-boot-3-spring-security6-jwt-token,67.5
ali-bouali/spring-boot-file-upload,30.0
pkafel/interview-cracker,30.0
Azaria-Team/Project-HPL,575.0
CraftJarvis/GROOT,90.0
CCweixiao/HydraQL,230.0
swapnilbamble1438/JWT_Authentication_with_Thymeleaf_GUI,60.0
spannm/ucanaccess,212.5
hollow-cube/schem,372.5
chengenzhao/fxcity,30.0
jwdeveloper/TikTokLiveJava,5455.0
o7Moon/OpenBoatUtils,1825.0
kartik1502/Spring-Boot-Microservices-Banking-Application,127.5
rd-1-2022/ai-openai-helloworld,90.0
AndroidWithRossyn/AllVideoDownloader,30.0
kelseyde/calvin-chess-engine,7915.0
utmstack/UTMStack,5405.0
AmanoTeam/Sunny,75.0
software-mansion-labs/react-native-labs,262.5
ManishParashar0/DataStructureandAlgorithmjava,217.5
glenncai/open-bi-platform-backend-microservices,42.5
efecankaya/BlindSSTIScanner,80.0
rmarinsky/drama,1125.0
allwefantasy/BYZER-RETRIEVAL,82.5
wonderdev007/online_book_store,30.0
pinterest/psc,915.0
jgow/org.openhab.binding.mqtt.frigatesvr,645.0
hoangsonww/Queue-And-HashTable-DSA,30.0
DJ-Raven/swing-crazy-panel,30.0
p2-inc/keycloak-account-v1,125.0
kousen/OpenAIClient,60.0
Red-Studio-Ragnarok/Alfheim,355.0
making/demo-two-factor-authentication,37.5
tugayesilyurt/spring-debezium-kafka-mysql-redis-cacheable,30.0
sinnedpenguin/angular-springboot-ecommerce,30.0
oxylabs/youtube-scraper,30.0
rvost/dayz-ce-schema,580.0
britka/playwrightium,787.5
dsinkerii/messedup-settings,542.5
Magic-Emerge/magic-emerge,360.0
elastic/elastic-otel-java,3360.0
GeyserExtensionists/GeyserUtils,172.5
softwareconstruction240/softwareconstruction,1265.0
ruizehung/Royal_Demons,30.0
yegor256/jaxec,792.5
ali-bouali/tfa-spring-boot-3-angular,37.5
awslabs/dqdl,75.0
DozerDB/dozerdb-core,352.5
fieryhenry/battlecats,392.5
Android5730/DataCapture,330.0
mariofusco/droolsGPT,37.5
Areeb-Gillani/vertx-boost,960.0
cs-ubbcluj-ro/MAP-2023,30.0
appmlk/ConDefects,50.0
temez/springlify,845.0
murphye/spring-boot-http-3-jetty,110.0
mcpvp-club/FasterCrystals,1025.0
A5245/Wearable-Debug,57.5
ramidzkh/quic-connect,105.0
xerdnu/react-native-blasted-image,1187.5
SpringBootCourses/data-store-microservice,280.0
jstachio/rainbowgum,925.0
extism/java-sdk,480.0
danvega/code-structure,72.5
amikos-tech/chromadb-java-client,1435.0
eclipse-nattable/nattable,1167.5
tjake/Jlama,797.5
chsami/Microbot,5585.0
luelueking/Deserial_Sink_With_JDBC,30.0
AutismSuperman/ArmorAuth,150.0
greeta-order-01/order-api,30.0
kohlschutter/jdk.compiler.standalone,130.0
Steveplays28/blendium,370.0
Gin-n-Tonicc/Cool-School,1837.5
Provim-Gaming/nylon,245.0
hoangsonww/Graph-Data-Structure,30.0
resend/resend-java-example,140.0
gg1229505432/socket_kafka,45.0
jlokitha/connect-4-game,30.0
Areeb-Gillani/vertx-boost-db,410.0
JetBrains/intellij-streamdeck-plugin,195.0
theblackethiopiandude/GMS,80.0
SaiUpadhyayula/springboot3-observablity,85.0
pujazha/Hactoberfest2023,1222.5
Tater-Certified/Potatoptimize,847.5
wiremock/wiremock-grpc-extension,1152.5
logpai/AutoLog,45.0
Mohammed-eid35/bank-management-system-springboot,85.0
IMB11/Sounds,1875.0
CesarBianchi/JellyfinEasyMetadataManager,212.5
ovh/pulumi-ovh,3042.5
nuym/j2c,75.0
danson-placeholder-service/posts,45.0
TuGraph-family/TuGraph-AntGraphLearning,282.5
Vagdedes/Spartan-AntiCheat,37.5
ManyouTeam/UltimateShop,52.5
d4v-id/Microservices_JWT_Authentication_Authorization_Spring_Boot_3,30.0
durutheguru/cdc-connector-lib,155.0
xjamiex/BioTech,565.0
ThomasVitale/supply-chain-security-java,60.0
GreateBeyondTheHorizon/Greate,1935.0
AutoMQ/automq,16697.5
VavelinDev/twilight-and-sunrise,30.0
Innocentsax/JAVA_BEGINNERS_ROADMAP_RESOURCES,757.5
ptma/mqtt-insight,422.5
Team-Shaka/Briefing-Backend,3575.0
sonnees/baomoi,507.5
Vinaykumarmahato/Online-BookStore,30.0
kiryu1223/baseDao,80.0
facebookincubator/CP4M,1425.0
Lets-code-with-us/DSA-Cracker,3832.5
Akatsuki-Coding-Club/Data-Structures-Algorithms-Akatsuki-Coding-CLub,977.5
leonid20000/OdinRunes,30.0
Ritikraja07/Java-problem-Open-Source,980.0
chetannihith/Java-hacktoberfest23,920.0
cardano-foundation/cf-adahandle-resolver,1192.5
Starcloud-Cloud/java-langchain,190.0
DistrictOfJoban/Joban-Client-Mod,397.5
InterviewReady/Concurrency-Tester,30.0
PavelMal/PostmanTesting,30.0
ImKennyYip/blackjack-java,30.0
Col-E/Recaf-Launcher,982.5
Sar-taj107/Code-Sandbox-Hacktoberfest23,720.0
sovanmukherjee/springboot-kafka-avro,30.0
stephengold/MonkeyWrench,342.5
Bytedesk/bytedesk,330.0
blueboy-tm/flutter_v2ray,865.0
OrdinaryRoad-Project/ordinaryroad-live-chat-client,3460.0
anastely/ReactNative-Parallax-Effect,30.0
geoand/quarkus-pdfmerge,30.0
uber-research/java-dependency-validator,30.0
davery22/conveyor,30.0
KvRae/KADDEM-DEVOPS,150.0
apache/shardingsphere-plugin,460.0
aws-samples/event-driven-careplan-on-eks,60.0
vinimrs/spring-boot-clean-architecture,67.5
hoangsonww/Sorting-Algorithms-DSA,30.0
muregii/codeKenya,450.0
rodriguesxxx/TinyLink,62.5
Dani88alv/fire-editor-awakening,505.0
aws-samples/java-on-aws,330.0
TDF-PL/TAKWatch,337.5
CrytoPal/Continued-Salhack,375.0
weashadow/UltraFirmwareToolkit,225.0
spencergibb/spring-cloud-gateway-mvc-sample,67.5
whereareiam/Socialismus,1245.0
xjmusic/xjmusic,7575.0
BrodyGaudel/bank,37.5
DhanushNehru/Hacktoberfest2024,3500.0
Fallen-Breath/fast-ip-ping,360.0
kousiknath/LowLevelDesign,97.5
CybersecNatLab/ICC2023-KOTH,80.0
quarkiverse/quarkus-mailpit,1220.0
ai-republic/bms-to-inverter,240.0
Bholuvivek/Java,30.0
fzhinkin/xctraceprof,240.0
ali-bouali/aws-deploy-demo,30.0
luismarquez96c/spring-security-jwt-course,37.5
resend/resend-java,842.5
mfaisalkhatri/web-automation-playwright-java,495.0
LinerSRT/SensorsOff,217.5
oap-project/Gluten-Trino,487.5
xHookman/IGExperimentsPatcher,297.5
hitsz-ids/argus,167.5
dylan-tao/nacos-plus,870.0
ApsZoldat/MindustryMappingUtilities,445.0
SpringBootCourses/data-generator-microservice,255.0
retyui/Using-GitHub-Actions-to-run-your-Maestro-Flows,60.0
SpotifyXP/SpotifyXP,170.0
kagg886/ArcaeaB30Fucker,762.5
freechat-fun/freechat,330.0
pschaus/programming_concepts,42.5
microsoft/openjdk-jdk21u,1320.0
shiyi25928988/plinth,30.0
LoayGhreeb/JQuran,67.5
nzaeta/Cloudinary,37.5
Team-B1ND/dauth-sdk,210.0
rrampage/wart,842.5
innogames/flink-real-time-crm,67.5
ahmedkenawy/DesignPatterns,30.0
tebexio/Tebex-Minecraft,832.5
CyanStarNight/CloudNativeSim,67.5
SciBorgs/Crescendo-2024,900.0
PacktPublishing/Mastering-Spring-Boot-3.0,30.0
PacktPublishing/Mastering-the-Java-Virtual-Machine,30.0
GozdeSaygiliYalcin/docker-compose-demo,30.0
serlesen/fullstack-oauth2,30.0
bitisanop/CryptoExchange_TradingPlatform_CoinExchange,50.0
C0urante/joplin,150.0
ali-bouali/spring-batch-demo,30.0
DataSQRL/Acorn,352.5
Jrod7938/JRPlugins,75.0
jbunke/stipple-effect,1360.0
openjdk/babylon,2145.0
jiangnanboy/llm_corpus_quality,42.5
PortSwigger/bambdas,590.0
kanton-bern/hellodata-be,1775.0
zilliztech/kafka-connect-milvus,557.5
AIex-3/confluence-hack,30.0
muhammadattia95/caching-workshop,67.5
alxkm/java-concurrency-patterns,810.0
kingtaeyeon/equity-calculator,30.0
Hutt0n0/ActiveMqRCE,42.5
prod-j/coupon-version-management,30.0
trpc-group/trpc-java,735.0
254Labs/awesome-bambdas,127.5
SaigoN0Nozomi/nightscape,280.0
3dcitydb/citydb-tool,905.0
ydb-platform/ydb-java-dialects,870.0
redhat-developer/lsp4ij,3685.0
Nolij/Zume,6022.5
DJ-Raven/swing-datetime-picker,267.5
ReChronoRain/HyperCeiler,4677.5
9tigerio/db2rest,8575.0
MOONSHOT-Team/MOONSHOT-SERVER,1742.5
ahmedemad3/shopping-cart-event-sourcing,97.5
daironpf/SocialSeed,460.0
dynatrace-research/ShuffleBench,102.5
blueokanna/ChatGLM-Java-SDK,92.5
ArtyomKingmang/Jregex,30.0
FirasKahlaoui/java-project-ds,60.0
maciekberry/MonumentPhotoExporter,195.0
silentEAG/java-patch,30.0
sudouser777/Java-The-Complete-Reference-12th-Edition-Source-Code,30.0
SrRapero720/EmbeddiumPlus,385.0
dragonwell-project/dragonwell21,1550.0
libgdx/gdx-particle-editor,617.5
R2turnTrue/chzzk4j,532.5
ashishps1/awesome-system-design-resources,122.5
lhotari/async-tokenbucket,37.5
RevolvingMadness/Sculk,130.0
sannonaragao/HiperBoot,290.0
openjdk/jdk22,862.5
RyanLandDev/DFSchematics,675.0
digitalinnovationone/acceleration-a11y-clean-restful-apis,60.0
ChengGuang-Li/studyonline-platform,90.0
LaoHuaJiOfficial/FreightFactory,130.0
scayle/admin-api-java-sdk,120.0
okx/OKBund,220.0
jvolima/auth-and-email,30.0
openjdk/jdk22u,2377.5
WisdomShell/codeshell-intellij,772.5
oracle/sd4j,147.5
IndigoPolecat/BingoBrewers,725.0
CraftJarvis/JARVIS-1,110.0
alexdev03/UnlimitedNametags,147.5
teamlead/leetcode-75-solutions-java,30.0
onehouseinc/LakeView,9010.0
thejudge156/MCNativeBuilder,205.0
H4cking2theGate/ysogate,380.0
pradeepkumar24rk/ZOHO-interview-Questions,50.0
Wilyicaro/Legacy-Minecraft,837.5
Mafuyu33/mafishmod,137.5
eclipse-egit/egit,2167.5
softwaremill/jox,887.5
skippy-io/skippy,1892.5
Rapter1990/simplebanking,30.0
Coderx-Gamer/cmd-utils,80.0
QueallyTech/OMAPI-Bypass,92.5
aws-observability/application-signals-demo,845.0
inotia00/RevancifyShortcut,130.0
rushiranpise/Game-Unlocker,915.0
3arthqu4ke/phobot,220.0
shuhanmirza/SimplePdfGenAPI,240.0
tyron12233/CodeAssist-v3,112.5
ashishps1/awesome-leetcode-resources,165.0
fair-stack/dataspace,30.0
wkgcass/jdkman,280.0
ahmadalammar/spring-observability,67.5
Sonykko/Havana_theallseeingeye,2382.5
airscholar/FlinkCommerce,30.0
hippie68/ps4-pkg-manager,380.0
Liubsyy/ShadowRPC,60.0
Synthitic/GCYL-CEu,682.5
Oussemasahbeni/restApi-spring-boot-backend,30.0
JaneMandy/ActiveMQExploit,80.0
screenshotbot/screenshotbot-gradle-plugin,72.5
jlokitha/layered-architecture-jlokitha,30.0
Angular2Guy/AIDocumentLibraryChat,45.0
Hoto-Mocha/Re-ARranged-Pixel-Dungeon,1667.5
TecR0c/DoubleTrouble,30.0
dlidstrom/NeuralNetworkInAllLangs,217.5
ballerina-platform/copybook-tools,355.0
HChenX/ClipboardList,217.5
ZhiQinIsZhen/dubbo-springboot3,230.0
phax/phase4-peppol-standalone,45.0
edw2023/DBMastermind-Suite,172.5
murethi/mpesa-integration-springboot,337.5
xianfengyi/ExprEngine,30.0
softwaremill/OtterJet,332.5
ivangreene/java-to-zod,447.5
ayman-art/Jengen-2DGameEngine,160.0
xforcarlos/react-native-chat-head,147.5
smashyalts/AntiCrasher,152.5
bowbahdoe/jresolve-cli,480.0
MrNavaStar/ProtoWeaver,1690.0
union4dev/MinecraftPacketLogger,30.0
sasmithx/layered-architecture-Sasmithx,30.0
oehf/xds-registry-to-fhir,170.0
simasch/vaadin-jooq-template,105.0
DoveCotMC/Metropolis,97.5
javpower/JavaVision,80.0
RefineDevelopment/TablistAPI,67.5
kandybaby/S3mediaArchival,52.5
aws-samples/trading-latency-benchmark,130.0
godcrampy/fireflydb,382.5
3arthh4ckDevelopment/3arthh4ck-Fabric,510.0
d0ge/sign-saboteur,647.5
advent-of-craft/2023,75.0
TongchengOpenSource/ckibana,1152.5
RisenID/PixelSpoof,327.5
hykilpikonna/AquaDX,775.0
tonsky/toml-clj,80.0
semotpan/saga-orchestration,52.5
akaMrNagar/Mindful,1400.0
Harries/springboot-demo,155.0
gradle/declarative-gradle,3955.0
depromeet/teum-teum-server,4065.0
magmamaintained/Magma-1.20.1,5880.0
Mhmd0Mhmod/Bank-Managment-System,30.0
japplis/Virtually,80.0
Fernanda-Kipper/microservice-java,37.5
themanoftalent/JavaBasics_OOP,6510.0
Whoopsunix/PPPRASP,30.0
factionsecurity/Faction-Burp,137.5
ensonic/bitwig-timecalc,202.5
qiusunshine/xiu,30.0
AxonIQ/bike-rental-quick-start,395.0
Craig-Ronald/capacitor-subscriptions,392.5
xsreality/spring-modulith-with-ddd,247.5
volodya-lombrozo/jsmith,632.5
DHBin/isme-java-serve,187.5
TPCraft/TPCraftIDACAuth,217.5
Swofty-Developments/HypixelSkyBlock,1702.5
conductor-oss/conductor,4227.5
GoogleCloudPlatform/cloud-solutions,505.0
Hannah-PortSwigger/WebSocketTurboIntruder,435.0
sngular/pact-annotation-processor,1005.0
miliariadnane/herb-classifier-api,45.0
dulaiduwang003/DeepSee,42.5
DJ-Raven/raven-dashboard,30.0
John200410/rusherhack-spotify,545.0
minosvasilias/AIWP,267.5
HamaWhiteGG/autogen4j,212.5
hkhcoder/vprofile-action,95.0
Zeyad2003/X-Judge,1005.0
tridium/code-samples,30.0
Eaglercraft-Archive/Eaglercraftx-1.8.8-src,82.5
cescoffier/quarkus-llm-workshop,415.0
PoojithaIrosha/spring-boot-ws-private-chat,30.0
Savan-ITDEV/react-native-savanitdev-thermal-printer,42.5
openremote/fleet-management,577.5
leluque/java2uml,72.5
wimdeblauwe/modern-frontends-with-htmx-sources,30.0
msfroh/lucene-university,197.5
curadProgrammer/BankAppJava,30.0
TempleDevelopment/Temple-Client,962.5
magmamaintained/Magma-1.12.2,670.0
qdrant/java-client,1030.0
sunwu51/JVMByteSwapTool,882.5
parttimenerd/hello-ebpf,275.0
WuKongOpenSource/Wukong_HRM,130.0
ziyuan123456789/AutumnFramework,42.5
misode/packtest,905.0
continew-org/continew-starter,1497.5
mikepapadim/llama2.tornadovm.java,82.5
Goodbird-git/Geckolib-Unofficial-1.7.10,165.0
quarkiverse/quarkus-langchain4j,9125.0
ExtendRent/backend_project,207.5
deploydesexta/fullcycle-imersao16-java21,30.0
hirelala/SpringBootScaffold,137.5
aws-samples/transactional-outbox-pattern,87.5
Team-Lecue/Lecue-Server,372.5
adityasurya4103/SPPU-COMP-TE-PRACTICALS-LP1-AND-DBMS,30.0
WolfLink-DevTeam/Sharine,112.5
EyeOfDarkness/FlameOut,800.0
andrew-levy/sweet-sheet,30.0
danukarangith/Connect-4-Games,37.5
Steveplays28/noisium,1305.0
X1r0z/JNDIMap,87.5
handyplus/FoliaLib,37.5
openjdk/jdk21u-dev,9705.0
doyensec/CSPTBurpExtension,107.5
Tofaa2/EntityLib,2245.0
jenkinsci/coverage-plugin,1605.0
DarlingYoko/DPS-meter,152.5
simonjj/containerapps-music-recommendations,30.0
Rapter1990/kubernetesjavaclientapi,30.0
wuou-learn/x-ray,80.0
lzhpo/crypto-spring-boot-starter,310.0
qdrant/qdrant-spark,1212.5
alina-yur/native-spring-boot,82.5
yapeteam/YolBi_Inject,630.0
scholzj/kekspose,220.0
DantSu/studio,265.0
granny/Pl3xMap,472.5
mioclient/oyvey-ported,177.5
YunaBraska/type-map,2087.5
liopyu/EntityJS,210.0
antoniovazquezblanco/GhidraDeviceTreeBlob,455.0
vaguue/Ghidra.js,272.5
mitodl/keycloak-scim,465.0
StefanBratanov/jvm-openai,1030.0
confluentinc/flink-cookbook,45.0
Team-Motivoo/Motivoo-Server,3180.0
IMB11/Flow,1315.0
ollama4j/ollama4j,1062.5
OpenFeign/querydsl,2612.5
abhilashbhosle/instastatus,30.0
muxcraftserver/MuxSystem,80.0
SWAT-project/SWAT,252.5
0NullBit0/NullUpdater,92.5
Abab-bk/FowerTapTapSDK,30.0
abhishekpaturkar/SPPU-COMP-TE-SEM5-PRACTICALS,30.0
SCBJ-7/SCBJ-BE,2912.5
depromeet/14th-team4-BE,2850.0
shueja/Monologue,842.5
EyeOfDarkness/Advance-Lighting,732.5
QuangDuong2903/Genesis,30.0
MisterJulsen/Create-Train-Navigator,1297.5
hurelhuyag/ebarimt,42.5
DJ-Raven/flatlaf-dashboard-pro,37.5
fiber-net-gateway/fiber-net-gateway,37.5
hongspell/chatgpt-java,55.0
violetbeach/payment-service,30.0
tom5454/Toms-Peripherals,300.0
Leawind/Third-Person,2700.0
jonas-grgt/xjx,580.0
Washi1337/ghidra-nativeaot,30.0
nguyenkhanhquy/jacobin-store,335.0
Mile-Writings/Mile-Server,2812.5
FlyXpert/FlyXpert,485.0
unloggedio/intellij-java-plugin,542.5
rcaneppele/simple-openai-client,507.5
xdsswar/shared-fx-jni-src,30.0
ali-bouali/one-to-one-chat-spring-boot-web-socket,55.0
xiaoyuuuuuupeng/one-logger,67.5
XeraPlugins/8b8tCore,1357.5
Udbhav227/College-Assignments,82.5
logaritex/assistant-api,67.5
phuuthanh-dev/perfume-shop,132.5
minarashidi/authentication,30.0
