repo,score
qini7-sese/eh2telegraph,157.5
tamewild/egui_cosmic_text,330.0
say4n/jf,130.0
LaurentMazare/glim,112.5
Sh4N4C1/sh4loader,30.0
Paul-Folbrecht/algo-trading,82.5
Layr-Labs/rust-kzg-bn254,360.0
MuleSoft-AI-Chain-Project/mule-ai-chain-connector,1930.0
ALT-F4-LLC/vorpal,417.5
adam-mcdaniel/lite,42.5
datafusion-contrib/datafusion-functions-json,1140.0
leoppark94/RUST-Korean,175.0
WeetHet/typst.zed,145.0
beac0n/ruroco,922.5
Slowerzs/PPLSystem,37.5
apache/hudi-rs,1317.5
marcushellberg/java-chat-with-documents,82.5
Valerioageno/tuono,4430.0
alpenlabs/strata,3292.5
reubeno/brush,2425.0
starkware-libs/sequencer,59160.0
IncredibleDevHQ/agent-panel,152.5
code-cp/llama2-burn,30.0
luohongtu/agency-lock,30.0
theodo-fintech/spring-data-event,132.5
uds5501/postgres-page-inspector,30.0
nifty-oss/nitrate,37.5
raphaelsty/LeNLP,442.5
martinn/repoblame,80.0
Leinnan/lwa_fm,135.0
Runi-c/wgsl-lsp,30.0
MarginResearch/dalvik,30.0
aws-samples/real-time-social-media-analytics-with-generative-ai,245.0
jadijadi/utmp-classic,42.5
chenwanqq/candle-llava,147.5
hopter-project/hopter,210.0
DharshiBalasubramaniyam/Fullstack-E-commerce-web-application,30.0
kbwo/testing-language-server,1020.0
7Ji/ampack,110.0
natanimn/Telebof,1300.0
FedericoBruzzone/tdlib-rs,337.5
Chleba/tui-slides,307.5
quarkiverse/quarkus-roq,2092.5
succinctlabs/zkvm-perf,407.5
NTBBloodbath/norgolith,77.5
clearlysid/tauri-plugin-decorum,565.0
perpetual-ml/perpetual,805.0
MoeStick/Skyblock-Extras,80.0
FairgateLabs/rust-bitcoin-script-stack,135.0
piotrostr/listen,67.5
zsa/kontroll,280.0
shshemi/tabiew,1017.5
LitleProgrammer/3d-gui-api,297.5
dRAGon-Okinawa/dRAGon,2280.0
xiewuzhiying/VS-Addition,947.5
OctoD/godot-gameplay-tags,220.0
code-cp/pico-gpt,30.0
spectrecoder/clover-substrate,90.0
alina-yur/native-spring-ai,30.0
danclive/esp-examples,42.5
elixir-cloud-aai/ga4gh-sdk,802.5
cosmic-utils/cosmic-ext-applet-ollama,172.5
mcbegamerxx954/draco-injector,572.5
ndr3www/rustii,210.0
helius-labs/validator-firewall,792.5
beowolx/haiku-search,90.0
crisidev/bacon-ls,167.5
orust-org/orust-OS,897.5
MasatoDev/boostest,450.0
Siepert123/create-legacy,302.5
z64a/star-rod,290.0
cmu-sei/Polar,522.5
edgee-cloud/edgee,1590.0
thesurlydev/spring-ai-collab,75.0
mattatz/curvo,300.0
orhun/flawz,817.5
romis2012/mongojet,430.0
valkey-io/valkeymodule-rs,472.5
WGUNDERWOOD/tex-fmt,1092.5
Far-Beyond-Dev/Horizon,1982.5
rustaceanrob/kyoto,1927.5
Mqzn/Lotus,1075.0
beacondb/beacondb,102.5
kaaveland/eugene,1380.0
enisHatipoglu23/tourismAgency,60.0
5ohue/nova_cs,30.0
Pradhisha-N/Data-Visualization,30.0
Badbird5907/GHShareXUploader,30.0
miestrode/ekege,60.0
qsantos/ripmors,192.5
rcmgleite/rldb,90.0
intel/tdx-guest,30.0
cryscan/web-rwkv-inspector,460.0
jhspetersson/packrat,30.0
Lucretiel/ctreg,30.0
Bitcoin-Wildlife-Sanctuary/covenants-gadgets,125.0
pazvanti/Phoenix,125.0
Chall-T/SolWatcher,42.5
zed-industries/create-gpui-app,242.5
BillyDM/vitalium-verb,160.0
neovide/vide,420.0
HarborWallet/harbor,890.0
cofob/fastside,182.5
dexloom/loom,975.0
qq418745/spring-ai-example,30.0
cmdli/fidoprobe,37.5
surma/wasmphobia,365.0
GodGotzi/egui_xml,92.5
tuxuser/eappx-rs,30.0
textileio/basin,142.5
0xfalafel/hextazy,560.0
linux-packaging-rs/flatpak-ext,375.0
Crazylegstoo/JQuickTake,142.5
mattatz/bevy_curvo,105.0
bajrangCoder/zed-scss,170.0
utilForever/2024-HSPACE-Rust-LinuxKernel,37.5
awxkee/libblur,2090.0
PSeitz/binggan,105.0
bredlix/wf_companion_app,37.5
etherhood/Liquidator-Morpho,30.0
ABckh/zed-java-eclipse-jdtls,192.5
ldclabs/ic-oss,1030.0
tranxuanthang/lrclib,270.0
bedrock-crustaceans/bedrockrs,760.0
gold-silver-copper/egui_ratatui,882.5
mathetake/alvm,30.0
awxkee/yuvutils-rs,1835.0
enlomy/pump.fun,242.5
uhwot/lbp_archive_dl,650.0
mahor1221/reddish-shift,180.0
deerborg/Tourism-Agency-Management,30.0
NLnetLabs/dnsi,725.0
tailcallhq/rust-benchmarks,42.5
GarntS/inspector-gadget,80.0
alfred-hodler/pushtx,102.5
kriskw1999/gpui-calculator,45.0
ComPDFKit/compdfkit-api-samples,30.0
wash2/cosmic_ext_bg_theme,30.0
Kooperlol/Blockify,1090.0
regolith-labs/drillx,542.5
softberries/s3tui,407.5
cosmic-utils/stellarshot,345.0
hanbings/canicula,30.0
woshihaoren4/pingora_ingress,37.5
trueagi-io/MORK,115.0
benfrankel/pyri_state,67.5
Near-One/btc-light-client-contract,1637.5
rming/dify-openai-apis,227.5
Ben-PH/SimpleFOC-rs,137.5
bytecodealliance/wasm-pkg-tools,1772.5
helius-labs/atlas-priority-fee-estimator,232.5
asaikali/spring-ai-zero-to-hero,105.0
hiasr/vim-zellij-navigator,262.5
vxfemboy/ghostport,87.5
hashgraph/hedera-block-node,2717.5
deven96/ahnlich,1045.0
AsahiLinux/muvm,1165.0
core247/keycloak-eds-plugin,55.0
benbaarber/rl,262.5
joyheros/realworld,30.0
LovetheFrogs/OptiGraph,292.5
deerborg/VeterinaryManagementAPI,30.0
rust-adventure/bevy_plugin_pixelate,30.0
adam-mcdaniel/capitalist-chess,42.5
Naveenaidu/rust-1brc,105.0
ViaVersionMCP/ViaForgePlus,477.5
mathematic-inc/if-changed,540.0
uclasystem/DRust,102.5
jakobwesthoff/pixel_loop,67.5
anaconda875/reactive-hibernate-spring-boot-starter,442.5
josueBarretogit/get_blessed_rs,312.5
apparebit/prettypretty,280.0
jgayfer/bevy_light_2d,1005.0
sommerfelddev/sentrum,415.0
AAdewunmi/Grokking-the-Coding-Interview-Patterns-for-Coding-Questions,30.0
Moulberry/MixinConstraints,70.0
aroralanuk/hyperlane-exex,135.0
foxynotail/create-storage-mod-fabric,290.0
google/alioth,1220.0
spectre-project/rusty-spectre,487.5
JiuTian-VL/Optimus-1,55.0
csiitian/Interview-Preparation,30.0
mukel/llama3.java,187.5
gabotechs/MusicGPT,2297.5
gnosisguild/enclave,4242.5
me-imfhd/velocity,72.5
polina4096/apex,195.0
LevBeta/Agil,67.5
MichaelMcCulloch/WikiDex,1160.0
sarah-quinones/estra,30.0
rauljordan/flare,30.0
buffalojoec/paytube,140.0
PierXuY/package-url,130.0
dtolnay/typeid,215.0
StellateHQ/graphql-query,120.0
RVC-Project/obs-rvc,105.0
theembeddedrustacean/ser-no-std,162.5
hoangtien2k3/shopapp-backend,557.5
theembeddedrustacean/ser-std,162.5
IgorSusmelj/rustynum,312.5
dflib/jjava,525.0
fresh2dev/zellij-autolock,255.0
Isoheptane/bilibili-live-danmaku-cli,230.0
tembo-io/pg_auto_dw,295.0
aagbotemi/zk-cryptography,195.0
DHD2280/Oxygen-Customizer,990.0
StyraInc/zed-rego,345.0
mainmatter/100-exercises-to-learn-rust,1747.5
Bitcoin-Wildlife-Sanctuary/covenants-examples,140.0
dcodesdev/rustfinity.com,400.0
anoma/namada-indexer,5200.0
joaopugsley/kava,42.5
SevInf/magic-kernel-rust,30.0
Reknij/fofo,42.5
cleggacus/bhusie,42.5
alisinabh/atlas,472.5
oracle-devrel/springai-rag-db23ai,120.0
Atharvkote/Data-Structures-Algorithms,112.5
eryxcoop/acvm-backend-plonky2,465.0
Cheukting/py03_101,65.0
08820048/untools,300.0
jlvihv/liveship,1352.5
jazzybruno/Spring-Boot-Template,30.0
DBCDK/ha-registry,172.5
nanikamado/momostr,90.0
aizuda/doc-apis,190.0
gabrielgua/realworld-springboot,30.0
Kerosene-Labs/kindling,665.0
juspay/superposition,3065.0
pandora-web-server/pandora-web-server,150.0
j-hc/FlagSecurePatcher,150.0
succinctlabs/sp1-vector,2152.5
worldcoin/iris-mpc,13710.0
yakrider/switche,322.5
rozukke/lace,425.0
GMDU/zoglin,452.5
shadowfax92/Fyin,152.5
Seyma000/TourismAgency-main,30.0
ali77gh/PersianToolsCli,130.0
gordnzhou/imnes-emulator,37.5
modrinth/oracle,162.5
khiner/CrosswordFiller,45.0
baby1194/spring-boot-vuejs,192.5
racoonframework/racoon,137.5
Numelon-Softworks/ThreatenGL,475.0
settle-club/java-integration-sdk,417.5
carsonpo/haystackdb,112.5
akitamiabtc/yuv,280.0
wintermute-cell/ngrrram,130.0
MultiFuzz/MultiFuzz,30.0
yetone/get-selected-text,162.5
MoeStick/Taunahi-V3,80.0
Liubsyy/JarEditor,685.0
denoland/sui,635.0
AFellowSpeedrunner/LUM-MARINER,80.0
paradedb/pg_analytics,1335.0
Oldwarma/memento-master,30.0
TadaTeruki/HokkaidoGenerator,190.0
wenjin1997/awesome-zkp-learning,30.0
OpenZeppelin/koba,190.0
aruokhai/bitcoin-wasm,325.0
SimDoes/bevy-xreal-ar-demo,30.0
Yldrmceyy/TourismManagmentSystem,30.0
frc1678/C2024-Public,37.5
tginsberg/gatherers4j,822.5
maxmindlin/scout-lang,742.5
NethermindEth/Taiko-Preconf-AVS,3875.0
PaulBatchelor/voxbox,240.0
joeljhou/RabbitMQ,30.0
tsoding/tula,50.0
pfeodrippe/vybe,205.0
linkdd/procfusion,230.0
realchonk/fuse-ufs,737.5
nifty-oss/sigil,75.0
ruizdiazever/portfolio-rs,37.5
thewh1teagle/RustDuck,330.0
rahulkrishy/CPT_Java,30.0
YAPP-Github/mafoo-backend,487.5
vigimite/aqueducts,995.0
pluto/ronkathon,1777.5
acatton/serde-yaml-ng,160.0
amiremohamadi/tunl,75.0
rustanlys/rupta,135.0
luizfonseca/proksi,3367.5
15139467313/czh-tool,105.0
Cretezy/lazyjj,1087.5
lanylow/honkai-dumper,37.5
AzzappApp/react-native-skia-video,1207.5
crypticwoods/reth-anal,30.0
f321x/cashu-escrow-kit,417.5
douglasmakey/shelldon,167.5
rust-seq/minimizer-iter,50.0
konall/korhah,60.0
1-rafael-1/pi-pico-alarmclock-rust,522.5
Shenzhen-Robotics-Alliance/FRC-Phantom-DriveBase,30.0
salesforce-misc/bazelrc-lsp,230.0
AtlasEngineCa/AtlasProjectiles,295.0
z-jxy/rpkl,340.0
Ch0pin/stheno,42.5
wushuo894/EmbyPinyin,660.0
iosis-tech/swiftness,640.0
magnetophon/DEL2,130.0
google/rbrotli-enc,240.0
wyatt-herkamp/too-many-shortcuts,510.0
oxc-project/oxc-browserslist,1045.0
dhonus/jellyfin-tui,217.5
atoma-network/atoma-infer,3052.5
bepass-org/tunl-relay,80.0
sovereign-app/chamberlain,122.5
m1guer/basedpyright-zed,122.5
MeadowlarkDAW/Yarrow,187.5
ShelbyJenkins/llm_utils,42.5
LykenSol/rust-gpu-lodestar,60.0
Lintermute/lazy_errors,1212.5
librespeed/speedtest-rust,500.0
OmniOneID/did-cli-tool-server,200.0
depromeet/Swimie-server,2510.0
tensorchord/pg_bestmatch.rs,342.5
Strophox/tetrs,825.0
orf/docker-repack,220.0
exploits-forsale/solstice,262.5
thomasmueller/bau-lang,37.5
developer-krushna/AXMLPrinter,87.5
rerun-io/rerun-ros,132.5
SpigotRCE/ParadiseClient-Fabric,820.0
TNO-S3/WuppieFuzz,605.0
gluesql/glues,927.5
Roger-Lv/data-switch-with-Netty,60.0
davidlattimore/duplicate-function-checker,37.5
shivance/picograd,60.0
nreHieW/r-nn,30.0
WolfLink-DevTeam/lite-etl,42.5
letmutex/htmd-cli,435.0
Giovds/outdated-maven-plugin,447.5
carderne/upid,840.0
FileContainer/iAdb-api,30.0
apple/music-feed-examples,37.5
factorio-rivets/rivets-rs,200.0
EthanolMC/EthanolMod,697.5
PramodDutta/LearningATB7xJavaPrograms,60.0
danvega/spring-ai-workshop,120.0
earthstar-project/willow-rs,557.5
theghostmac/solana-trading-bot,55.0
anthias-labs/arena,75.0
r55-eth/r55,222.5
wenbochang888/short-url,105.0
Rafaelmdcarneiro/walkdir-rs,30.0
ferreira-tb/tauri-plugin-prevent-default,502.5
apache/paimon-rust,600.0
carlos-al/windows-kernel-rs,30.0
microsoft/semantic-kernel-java,1867.5
cortesi/misanthropy,210.0
MarinPostma/rheaper,110.0
cqb13/ti-tools,975.0
bty834/spring-tx-message,30.0
spectre-project/spectre-miner,332.5
Hindhuja-V/devOps-project,30.0
pxsty0/lizzardjs,30.0
lambdaclass/era_vm,2360.0
Aero25x/random-user-agents,30.0
AlexSherbinin/rustyinject,30.0
sivaprasadreddy/tomato-architecture-spring-boot-demo,42.5
ivanyu/kafka_wire_protocol,490.0
08820048/xpwd,235.0
g-plane/pretty_yaml,280.0
paradigmxyz/reth-exex-examples,812.5
cosmos/sp1-ics07-tendermint,827.5
Koranir/cosmic-dirstat,30.0
timschneeb/jadx-type-diagram-plugin,130.0
WangHoi/kwui-rs,42.5
thewh1teagle/sherpa-rs,865.0
Nortank12/deepcool-digital-linux,737.5
garciia28/CoinMarketCapSniper,80.0
bones-ai/rust-snake-ai-ratatui,45.0
FairgateLabs/BitVMX-CPU,97.5
0xVikasRushi/splitwise-rust,37.5
4teapo/zed-luau,112.5
airbus-cert/minusone,30.0
brianli314/palindrome-finder,92.5
GPTScan/GPTScan,92.5
eserilev/il-boost,70.0
OmniOneID/did-common-sdk-server,230.0
0xPlaygrounds/rig,3417.5
IAFEnvoy/IceAndFire-Fabric,30.0
Patryk27/kartoffels,195.0
Syn-Nine/mirrorb,80.0
J-Schoepplenberg/sukyana,30.0
Daniel-Liu-c0deb0t/dlb-kmer-sampling,30.0
carp3/rusty-bird,30.0
mikedilger/relay-tester,50.0
tomcur/termsnap,1145.0
RAVANA-Final-Project/RavanaAPMS,275.0
TeamDATEROAD/DATEROAD-SERVER,4990.0
aws-samples/iceberg-streaming-examples,122.5
bytedance/protoc-gen-arkts,67.5
kingwingfly/gpt,892.5
cafkafk/serde-norway,410.0
pcineverdies/dummy_cc,52.5
vsandstrom/Havregryn,230.0
danhper/eclair,397.5
fuglede/llama.ttf,60.0
enofex/taikai,1867.5
joshka/bevy_ratatui,817.5
Finatext/orgu,482.5
robertpsoane/ducker,1572.5
succinctlabs/kzg-rs,292.5
frknkrc44/SmartPiXelsPosed,37.5
0xcaff/duckdb_protobuf,620.0
mbuesch/letmein,767.5
coffeeispower/woomer,202.5
warlock-labs/sylow,400.0
Bohr1005/xcrypto,125.0
otim-xyz/tx-util,60.0
0xDub/figgie-tournament-testnet,30.0
cbeust/maple-2,110.0
Cyberlandslaget/kriger,202.5
Kei-Luna/LunaGC_4.7.0,102.5
FRCTeam2910/2024CompetitionRobot-Public,37.5
MRepoApp/mrepo-rs,30.0
jakgor471/BSPEntSpy,380.0
kaist-cp/circ,207.5
erichutchins/polars_iptools,530.0
xiaoshicae/easy-extension,295.0
KOSASIH/fcn-property-commerce-core,125.0
n-thumann/wg-nord,162.5
oplehtinen/kumori-bar,227.5
ZacharyL2/KeyEcho,495.0
ing-bank/INGenious,462.5
mayunyi/react-native-brayant-ad,97.5
prawnydagrate/rschess,107.5
rayokota/kwack,1085.0
CADmium-Co/ISOtope,345.0
rust-bitcoin/rust-bitcoind-json-rpc,375.0
carldea/cognitive,537.5
KoffeinFlummi/bucksaw,30.0
fossasia/badgemagic-rs,455.0
carlos-al/user-kernel-syscall-hook,30.0
tweedegolf/drive-rs,637.5
levkk/rwf,947.5
RustForWeb/shadcn-ui,1800.0
kibo-money/kibo,62.5
junkdog/tachyonfx,550.0
Rapter1990/rolepermissionexample,30.0
bitcoindevkit/bitcoin-ffi,292.5
stakelens/ghost-crab,1722.5
MartinxMax/S-Clustr,130.0
Hindhuja-V/bluetooth-home-automation,30.0
snackbag/TT20,647.5
instructor-ai/instructor-rs,527.5
rckprtr/curve-launchpad,135.0
rafaelbeckel/test-c-rust-wasm,50.0
YS-L/flamelens,145.0
shunsock/timezone_translator,507.5
vgskye/e4mc-minecraft-architectury,202.5
evilsocket/mini-rag,87.5
neondatabase/pg_session_jwt,470.0
ehwan/C-language-Parser-In-Rust,140.0
Szybet/Yatchy,30.0
Sevii77/frost_ui,112.5
official-monty/Monty,1820.0
bionic-gpt/daisy-rsx,30.0
asg017/sqlite-rembed,657.5
WanderingLemon/saswatch,90.0
josueBarretogit/manga-tui,1045.0
ptazithos/glazewm-extra,670.0
nuIIpointerexception/vterm,67.5
microsoft/python-environment-tools,2302.5
SkyfallWasTaken/arcade-monitor,37.5
OneBlockPlus/polkadot-hackathon-2024,2250.0
TheBevyFlock/bevy_new_2d,1877.5
OmniOneID/did-core-sdk-server,162.5
0xdea/backdoo-rs,30.0
wb04307201/easy-ai-spring-boot-starter,67.5
zipxing/rust_pixel,1452.5
Sublemon-Team/Subvoyage,432.5
gsoukupuiw/Art3misRAT,192.5
kast-lang/kast,185.0
postgresml/korvus,380.0
elastio/bon,2540.0
0linlin0/XPost,42.5
Cr0a3/ygen,242.5
dunkbing/typeview,140.0
frectonz/sql-studio,1890.0
JussMor/pixakit,30.0
TomBurdge/polari,87.5
poteboy/emox,30.0
spectrecoder/solana-project,30.0
AndresCdo/kan-rust,140.0
nixon-voxell/bevy_radiance_cascades,30.0
powei-lin/patch-tracker-rs,30.0
Rapter1990/ratelimiter,30.0
MistApproach/callm,160.0
shubhexists/mlvm,185.0
Nul-led/bevy_web_keepalive,440.0
bitwhip/bitwhip,140.0
geezee/smatch,130.0
giraffekey/tatami,30.0
ssc-project/ssc,80.0
Zorbatron/ZBGT,2807.5
JumpsecLabs/WALK_WebAssembly_Lure_Krafter,30.0
oureveryday/hk4e-check-bypass,530.0
calimero-network/rock-paper-scissors,420.0
Berikai/bitwig-theme-editor,542.5
LayerZero-Labs/example-oft,135.0
DEVS-MARKET/Desktop-GifDisplay,80.0
GenshinMinecraft/Rust-Cloudflare-Workers-AI-Telegram-Bot,192.5
bitcoin-dev-project/rust-for-bitcoiners,192.5
croakexciting/forfun-os,337.5
timosalm/spring-ai,67.5
catppuccin/whiskers,1180.0
paradigmxyz/tbl,65.0
TheAlexDev23/power-options,580.0
OmniOneID/did-ca-server,185.0
auula/typikon,252.5
IBM/sonar-cryptography,1732.5
BlueStaggo/moderner-beta,1200.0
yassinebridi/serpl,1750.0
yobix-ai/extractous,450.0
spring-rs/spring-rs,1562.5
unitycatalog/unitycatalog,5450.0
a-agmon/doc-embedder,135.0
hpmicro/hpm-data,45.0
datskos/rollup-tui,57.5
tbvns/GhostTrainer,142.5
GitGuardian/esdump-rs,280.0
catppuccin/catwalk,560.0
Rust-GPU/spirt,130.0
gfx/tiscript,60.0
JRRudy1/transient,385.0
kriskw1999/ratatui-snake,95.0
DGriffin91/obvhs,135.0
tarkah/roc-iced,80.0
Yona-Labs/bitcoin-svm-bridge,75.0
r3yl4h/Lisa-dbg,380.0
OmniOneID/did-blockchain-sdk-server,170.0
serpent-os/lichen,252.5
huggingface/pyo3-special-method-derive,760.0
vinci-grape/ThinkRepair,30.0
healeycodes/lisp-to-js,30.0
Oakchris1955/simple-fatfs,110.0
SorellaLabs/cex-exchanges,277.5
wezm/feedlynx,485.0
verdiwm/verdi,80.0
gcanat/video_reader-rs,680.0
Amorter/biliTicker_gt,730.0
theOGognf/private_poker,75.0
ynqa/sig,292.5
52jing/wang-template-backend,30.0
OmniOneID/did-api-server,192.5
maksimryndin/ekubo-atomic-arbitrage,60.0
kruserr/hygg,712.5
aws/aws-secretsmanager-agent,585.0
spastorino/dynosaur,437.5
bearcove/rubicon,872.5
michael-ameri/gemini-api,350.0
genmeta/gm-quic,2555.0
metaplex-foundation/mpl-hybrid,362.5
sugyan/tuisky,1925.0
0PandaDEV/Qopy,350.0
clerk/clerk-sdk-java,1712.5
Endalion/trackwork,140.0
NEZNAMY/VelocityScoreboardAPI,362.5
shire-lang/shire-demo,60.0
jeremychone/rust-genai,272.5
katanemo/archgw,4342.5
AutoMQ/kafka-provider-comparison,80.0
Rafaelmdcarneiro/rust-opengl-lessons,30.0
cxiao/rust-reversing-workshop-recon-2024,30.0
hakdang/cassdio,952.5
tmahmood/taskwarrior-web,280.0
Turbin3/valid8,50.0
Lommix/bevy_pipeline_example,50.0
C0de-cake/whatsapp-clone-backend,30.0
kitlangton/given,142.5
zksecurity/pumice,705.0
Houtamelo/gdext_coroutines,70.0
tree-sitter/java-tree-sitter,405.0
tursodatabase/turso-client-php,632.5
annethereshewent/nds-plus,1085.0
SafaOS/SafaOS,37.5
junkdog/glim,297.5
web-infra-dev/rspack-resolver,837.5
LasterAlex/teloxide_tests,415.0
felipemeriga/socket-flow,667.5
Team-Hankki/hankki-server,3437.5
WaterNeuron/WaterNeuron,817.5
westwong/westDao,280.0
demoray/azure-pim-cli,2777.5
flashbots/rbuilder,2892.5
andthattoo/ollama-workflows,192.5
foundry-rs/foundry-fork-db,375.0
twvd/snow,187.5
caibirdme/ltbridge,1450.0
oxc-project/oxc-node,977.5
EmbarkXOfficial/spring-security-masterclass,30.0
cosdata/cosdata,1645.0
plrigaux/sysd-manager,132.5
hecrj/icebreaker,50.0
mediar-ai/screenpipe,12627.5
Quantco/pixi-pack,1070.0
discretlib/discret,205.0
OMZigak/KKUMER,887.5
czelabueno/langchain4j-workflow-examples,30.0
Rafaelmdcarneiro/bulletproofs-rs,30.0
mintlu8/wgsl_ln,30.0
great-jin/windows-process,180.0
4t145/tsuki-scheduler,297.5
regolith-labs/dioxus-wallet-adapter,45.0
spiraldb/fastlanes,997.5
kloki/regect,80.0
warlock-labs/noether,155.0
kaphula/winit-egui-wgpu-template,75.0
DancingSnow0517/Minecraft-DG-LAB,1660.0
jooaf/thoth,1107.5
unitycatalog/unitycatalog-rs,132.5
polybase/payy,147.5
letmutex/htmd,472.5
vleue/vleue_kinetoscope,262.5
morgana-proofs/hashcaster,30.0
villuna/kaku,160.0
8MiYile/LSPatch-OP,30.0
memfault/memfaultd,260.0
4D4XFUN/bevy-jam-5,1762.5
rustyconover/duckdb-crypto-extension,30.0
pumpbin/pumpbin,380.0
jiangnanboy/text_security_audit,55.0
donnie4w/tklog,812.5
eugene-babichenko/fixit,820.0
OmniOneID/did-crypto-sdk-server,177.5
indexmap-rs/ordermap,90.0
Jojoooo1/project-assignment,97.5
wizasol/pumpfun-smart-contract-token2022,37.5
moonbitlang/moon,4165.0
makeecat/Peng,685.0
roboplc/iec60870-5,30.0
tracel-ai/cubecl,4032.5
mybatis-mp/mybatis-mp,1285.0
Fedox-die-Ente/gmsv_mongo,275.0
Azvanzed/kernel-task-rs,30.0
spectrecoder/rust-edu-chain,30.0
ChainSafe/Delorean-Protocol,90.0
tobyselway/bevy-autoplay,80.0
rustunit/bevy_device_lang,57.5
will-maclean/sb3-burn,342.5
kindsecret/rust-HackerRank,270.0
theunrealtarik/malformed,80.0
moonlitgarage/aeronode,37.5
sigma0-dev/polymath,65.0
lalakii/LaLauncher,210.0
chancehudson/ashlang,682.5
heavy-duty/znap,1462.5
shasankp000/AI-Player,400.0
fir-lang/fir,287.5
rzvxa/pike,30.0
JavaaTechSolutions/movie-ticket-booking-system,30.0
iv-org/inv_sig_helper,202.5
Sevii77/aetherment,242.5
smithy-lang/smithy-sparrowhawk-java,30.0
TEAM-DAWM/NUTSHELL-SERVER,985.0
cloudflare/wildcard,377.5
Vishwajeet-Londhe/SPPU-CSE-SEM5-Codes,30.0
Account-Link/teleport-gramine-rs,990.0
Hypejet/Jet,230.0
GigaDAO/wasi-sol,527.5
Kulikkk/Korepi,330.0
Sarthakverse/Jwt-Authentication-Authorization-for-SpringBoot-3.3.0,30.0
jhideki/pywal-spicetify,192.5
nerdroychan/kvbench,37.5
OmniOneID/did-datamodel-sdk-server,162.5
0xPolygonHermez/zisk,3970.0
MeteoraAg/cpi-examples,30.0
atopx/typora-crack,80.0
itsjunetime/tdf,357.5
bosun-ai/swiftide,6920.0
argumentcomputer/sphinx,3587.5
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.pdf-exporter,3170.0
Nutika16/Bank_Management,37.5
mvitz/beyond-spring-boot-testing,30.0
utilForever/2024-Hyundai-NGV-Rust,30.0
ChrisBellew/pg-ferret,72.5
citra-org/chrono-db,255.0
wasm-audio/wasm-audio-examples,42.5
rust-osdev/endian-num,260.0
mahbuba01/everything-of-job-interviews,180.0
wavefnx/roller,37.5
J-Schoepplenberg/zero-packet,82.5
resonance-rest/fps,280.0
chadaustin/gmail-mbox-analyzer,30.0
benlubas/neorg-se,792.5
cristiand391/zj-quit,302.5
FamroFexl/Circumnavigate,477.5
BL00DY-C0D3/Echo-VR-Installer,782.5
agitrubard/java-spring-best-practices,45.0
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.generic,3392.5
cyypherus/lilt,1185.0
hnz1102/timeleapcam,120.0
gnosischain/reth_gnosis,387.5
awslabs/distill-cli,347.5
explodingcamera/liwan,975.0
cortesi/ruskel,50.0
stephengold/jolt-jni,687.5
neoforged/ModDevGradle,1460.0
lumehq/coop,562.5
wacker-dev/waki,690.0
evilsocket/cake,260.0
jiawesoft/jiascheduler,100.0
425776024/GPT-SoVITS-Rust,80.0
DJ-Raven/swing-modal-dialog,430.0
kmolan/multicalc-rust,122.5
benodiwal/oxide,52.5
spectrecoder/nile-rs,30.0
minecraft8997/TennessineC,180.0
warlock-labs/dimensionals,255.0
JustPretender/discovery-rs,137.5
hollow-cube/luau-java,222.5
avl/arcshift,165.0
depromeet/WalWal-server,6860.0
kiryu1223/drink,30.0
kopytovskiy/companero-bot,380.0
jkelleyrtp/ipbp,30.0
eschnou/OpenGPA,252.5
ewen-lbh/zed-wakatime,107.5
uncenter/purr,935.0
seraphembera/rust-snake,80.0
damus-io/noteguard,215.0
f321x/nostr-tracking-token-remover,67.5
idanarye/nu_plugin_skim,1062.5
bottlerocket-os/bottlerocket-core-kit,3957.5
OmniOneID/did-ca-aos,147.5
OmniOneID/did-wallet-server,237.5
oraichain/cw-bitcoin,300.0
RapierXbox/ShellyElevate,217.5
MultiArrayQueue/MultiArrayQueue,42.5
pagpeter/swcf,30.0
Moulberry/Flashback,157.5
rspace-os/rspace-web,1877.5
Karabosithole/LearnJavaSnakeGame,117.5
coder3101/protols,860.0
lichuang/replited,137.5
houbb/nginx4j,877.5
mattdeak/wasm-color-quantizer,145.0
ethereum-optimism/tests,1477.5
prefix-dev/pixi-pdf,37.5
Occuros/bevycation_brackeys_first-game-in-godot,30.0
hedonhermdev/tune-prism,80.0
roboplc/rtsc,30.0
0atman/HumanMadeMark-com,202.5
Akarshjha03/Javatopia,30.0
Rippling/suspend-time,105.0
merehap/splitbits,110.0
jaiswaladi246/Mission,30.0
IMB11/Fog,1117.5
BryanGIG/BypassDANA,267.5
LaihoE/SIMD-itertools,230.0
intuis/rustmission,990.0
Dreaming-Codes/nvidia_oc,420.0
tuskev1ch/minced-1.20.4,92.5
bepass-org/tunl,267.5
SofusA/roslyn-language-server,505.0
czelabueno/langchain4j-workflow,55.0
OmniOneID/did-verifier-server,177.5
OmniOneID/did-wallet-sdk-server,162.5
OracleBrain/Temperature-Conversion-Program,30.0
guywaldman/magic-cli,587.5
ConSol-Lab/Pumpkin,1757.5
egecanakincioglu/name-fix-minecraft-plugin,30.0
lambdaclass/ethrex,10737.5
succinctlabs/sp1-blobstream,1012.5
argumentcomputer/zk-light-clients,3207.5
Rust-GPU/rust-gpu,1015.0
knightsven/near-smart-contract-rust-template,67.5
