repo,srs
antlr/antlr5,0.0026975223062663074
danvega/rest-client-examples,0.004140572603455196
renpenguin/display3d,0.004473984143506548
Qiskit/openqasm3_parser,0.6088992576927177
chirpstack/chirpstack-gateway-mesh,8.236436150495558e-05
MortalreminderPT/edit-xlsx,0.0006490421747531536
xfactor-toml/rust-coding-challenges,0.0010816823577651838
ethereumdegen/bevy_mesh_terrain_editor,0.001251524007844115
chensheng/ddd-boot,0.004473986421435011
SpeckyYT/gd_sfx,4.499471287263762e-05
brickadia/p4-fast-reconcile,0.0015768528639550155
SpriteOvO/closely,0.03751136047636987
LemmyNet/lemmy-client-rs,0.0037272919479255377
luisbedoia/sx3d,0.004272622752534268
tingerrr/typst-test,2.4302803488134752e-05
Kamesuta/BungeePteroPower,0.005229115147217217
karthikreddy-7/TCS-NQT-CODING-SHEET,0.001492302101454296
Rozmir-Rohi/mo-creatures-legacy,0.0005404418561967107
Lord-of-Algorithms/DSA-in-Java,0.004473985691065106
imatefx/typesense-prometheus-exporter,3.738751096382977e-05
aliyun/dataworks-spec,0.011532536877034871
taproot-wizards/purrfect_vault,0.002079383851268893
0xDerked/solana-anchor-examples,0.004473985520220992
maxcountryman/axum-messages,0.003491205427325771
shuttle-hq/shuttlings,0.0040752024666259636
aws-samples/s3-fast-list,0.004473985064032584
TFyre/bambu-farm,0.07318416552101895
sidduganeshsid/Core-Java,0.003507046901815842
trailofbits/decree,0.0038181827455740923
thebracket/one_billion_rows,0.004473986324245348
Trendyol/kafkathena-jakarta,0.0032073838506483858
0xGlitchbyte/OCrab,0.002807581073599903
cppcoffee/netguard,0.0011384852574747588
zpp0196/localsend-rs,0.0018431788237037636
thmshmm/taskui,0.0028335255420680622
cmars/distrans,0.9338816225683209
caolib/book_management_system,0.0025364103550816817
Ragnt/AngryTrainer,0.004473987734467387
WilfredAlmeida/LightDAS,0.00039538059101190123
flyaruu/rc-car,0.003507048469270535
frc-862/rhapsody,0.6032383412864186
jeremychone-channel/rust-xp-ollama,0.003818183273986215
mcmah309/surrealdb_migration_engine,0.00017123768084903587
Yongxin-Hu/TabbyKV,0.003692365025442238
jimexist/surya-rs,0.000246257499032507
VulnPlanet/l3x,0.00011839760986684315
ihciah/aria2-rs,0.0044739862722780535
ImKennyYip/flappy-bird-java,0.0044739876841457795
Rapter1990/parkinglot,0.0012515229937583065
chenhunghan/mlx-training-rs,3.8328489029573716e-05
oxalica/orb,0.002976073271230055
ellenhp/airmail,0.0002721490722145831
versotile-org/verso,0.1799056727216546
Pulikovskyy/fixitnow,0.004473986186796176
liubingmx/fast-spring-test,2.3782051053388853e-06
SarthakMakhija/clearcheck,0.004140569035561744
GaoSSR/OnePRO,0.0044739869140977785
ivabus/lonelyradio,9.313274979352375e-05
nwtgck/stacklover-rust,0.001369479373240462
0xExp-po/scrypto-examples,0.004473987248418283
dounine/wechat-pay-rust-sdk,0.003568364881732744
vvvar/checkmark,0.0013296165387409857
eycorsican/leafvpn-desktop,0.0007979367942751254
hexaredecimal/ML,0.0005866632614548999
G2-Games/cross-usb,0.0016861985233538959
andogq/qubit,0.8453597023802618
holonym-foundation/vole-zk-prover,0.003692367860987258
rustls/rustls-openssl-compat,0.0028335222753298065
drcircuit/wchhack,0.003945800280796246
sentrysoftware/metricshub,0.7522761355657359
dnanhkhoa/acm,3.926508204343177e-06
Incendo/cloud-minecraft,0.041966168025472435
fineshopdesign/cf-wasm,0.9966076590569134
JeroenGar/jagua-rs,0.00021887478376274506
ekzhang/jute,0.004075205613801052
anonymous123-code/quilt-bisect,0.0006168062840045563
dumbo-the-developer/Duels,0.007967965254818554
Rupas1k/source2-demo,0.0027523732341504523
josephg/egwalker-paper,0.004272624826167043
ChurchTao/clipboard-rs,0.029235148356059407
aljazerzen/connector_arrow,0.0018893912241419479
landaire/wows-toolkit,0.12906664767992088
Blockstream/lwk,0.7914816697554447
fjall-rs/lsm-tree,0.3468039949321183
regolith-labs/ore-cli,0.5305046916731087
polymorphicshade/Tubular,0.12133344146053605
blue-build/cli,0.694790790955583
kingwingfly/fav,0.5700308358107722
StandardSolvers/ps-code-snippets,0.0007120013255261106
carldea/windowblur,0.004140574630130115
nkuhn-vmw/GenAI-for-TPCF-Samples,0.003148852074242806
javierEd/leptos-bulma,0.0008143938450475088
clockworklabs/spacetimedb-minecraft,0.000736645198111002
aerius-labs/indexed-merkle-tree-halo2,0.003507045643032083
PaperMC/SectorTool,0.00046521257842630653
Vixenka/bevy_dev,3.1492828177956256e-05
defi-wonderland/aztec-patterns,0.001138486597041928
ImpossibleReality/Siffra,0.0002276678002305574
gmelodie/nesquic,0.004473985390352513
iMilchshake/gores-mapgen,0.00256516123681532
rdbo/dynja,3.7386539805814886e-05
mxpv/openusd,0.0006776640542723538
soundvibe/ha-danfoss,3.8325678216212645e-05
DragunWF/Student-Admissions,0.004473986649072606
ycysdf/rxy_ui,0.001030422207203052
codyd51/uefirc,0.0007979340889334999
Schr3da/gdext-rust-tutorials,0.004473986531514935
tmknight/docker-autoheal,0.8581776153267949
reticivis-net/uwd2,0.002379580875242159
containers/crun-vm,0.040339891258834644
face-hh/subterfuge,0.0016635320085674702
SilinMeng0510/imgcatr,0.0009611714547522251
0xricksanchez/AFL_Runner,0.04568429437863024
junelva/wl-gammarelay-applet,0.003207385060687459
jasonjmcghee/plock,0.0017919787697970768
TylerBloom/webatui,0.002752374184835157
MincraftEinstein/SubtleEffects,0.001290299774598436
IrreducibleOSS/binius,0.004473987697554804
Rearth/Oritech,0.22302309413632068
quarkiverse/quarkus-fx,0.014457023615024918
codeIntrovert/90daysOfDSA,0.004140570921504466
hirako2000/rustween,0.00447398539246062
hardingadonis/saledock,0.10096602527288459
DocAssert/doc-assert,0.0008501298816911537
frozolotl/typst-ansi-hl,0.0015768554978430561
begcode/begcode-admin,0.0041405710297554715
rust-windowing/winit-next,0.0028632668419274984
flashbots/suave-andromeda-revm,0.00017123790119084347
funbiscuit/embedded-cli-rs,0.0008501308048422211
glehmann/yage,0.002013978207123788
edgenai/edgen,0.09927725385932355
floris-xlx/supabase_rs,5.944295005560426e-08
dfinity/canbench,0.03689985111180923
charmy/react-native-stroke-text,0.006354242837958239
uutils/util-linux,0.0020139780249964117
metaplex-foundation/mpl-core,0.6937533889024072
dicej/isyswasfa,0.002431360749070679
4imothy/treegrep,1.0825942562004149e-05
marsupialtail/rottnest,0.00014264437308707966
lokerxx/JavaVul,0.00447398652304936
BREAD5940/2024-Onseason,5.827722853005545e-08
KidneyOS/KidneyOS,0.582695209595796
biagioT/jpa-search-helper,0.1525377637945134
SUPERCILEX/clipboard-history,0.04296096462003036
std-microblock/TGStickerProvider,0.0007670023255821552
RobertElderSoftware/robert-elder-software-java-modules,2.3824924544644163e-06
6tail/tyme4j,0.020644784693869697
jerryshell/ac-esp,0.002128156068702498
bombsimon/awesome-garmin,0.0006490461973376936
delcin-raj/rust_realm,0.003033195287026625
kaychaks/autopack,0.0016635298589244762
cc-api/container-integrity-measurement-agent,0.024477585237767007
thunderbird/xml-struct-rs,0.002483641086819288
g33kex/ServerWitch,0.0025364073194829454
VaheDanielyan/diffdir,0.00025376676850743336
ulagbulag/kiss-icp-rs,0.00447398612272572
matklad/window,0.004140569933989844
sasmithx/Chat_Application_Socket_Progrmming,0.004473985416497274
miliariadnane/spring-boot-doc-rag-bot,0.004473983599738627
OpenCubicChunks/CubicChunks3,6.235845443814952e-05
yobibyte/rtd,0.004473986443252114
w1th4d/JarPlant,0.002328293020222975
MR-Addict/mdbook-embedify,0.009116495468966273
gdanezis/sui-by-example,0.00447398402840441
