repo,score
stephanj/BM25,105.0
AmrDeveloper/FileQL,480.0
ironcalc/TironCalc,52.5
Linus-Mussmaecher/rucola,250.0
AndroidIDE-CN/AIDE-Plus,705.0
rerun-io/revy,282.5
andrewgazelka/hyperion,2377.5
jimmyjames/fga-spring-examples,205.0
github-language-server/github-lsp,457.5
Erk-/programmable-fonts,30.0
remi-dupre/pinix,72.5
fprasx/cargo-unfmt,105.0
Kharos102/ReadWriteDriverSample,30.0
yaaliuzhipeng/fast-mlkit-translate-text,42.5
MangoTzara/rfz,180.0
justjanne/fcmlib,30.0
holochain/holochain-serialization-python,30.0
KeKsBoTer/wgpu_sort,42.5
Interstellar-Relay-Community/budae-jjigae,145.0
mariofusco/quarkus-drools-llm,172.5
fuzzland/revm-fork-db,90.0
ggand0/viewskater,507.5
abstractqqq/polars_istr,350.0
pangenome/impg,695.0
Kehrlann/spring-boot-testing,120.0
nilaysavant/bevy_pmetra,827.5
afsalashyana/Spring-Boot-Tutorials,37.5
darko-mesaros/bedrust,1115.0
mitang0320/leetcodeHot100,30.0
claudiomattera/esp32c3-embassy,127.5
tomalbrc/blockbench-import-library,502.5
burukeYou/spring-smart-di,42.5
segment-anything-models-java/SAMJ-IJ,265.0
davidlattimore/wild,1557.5
quarylabs/quary,10170.0
SeekStorm/SeekStorm,1540.0
longerye/im-chat,127.5
kasugamirai/git_commit_gen,30.0
eholum/rustplanning,92.5
DelphinusLab/zkWasm-prover,787.5
Lagrange-Labs/plonky2-recursion,37.5
aws/amazon-gamelift-agent,395.0
adsnaider/qshell,80.0
tier4/icp_rust,97.5
tom-whitehead/hdbscan,307.5
anusikh/jvem,450.0
JohanNorberg/zero_ecs,67.5
sayxiaoyan/XiaoRanLiu3119-TVBoxMobile,60.0
Kudaes/Shelter,37.5
spring-tips/spring-authorization-server,42.5
jhannyj/iced_drop,82.5
boa-dev/temporal,1287.5
ilyagr/diffedit3,1020.0
eclipse-tracecompass/org.eclipse.tracecompass,2720.0
luishsr/rust-nft-api,37.5
mindeng/nom-exif,1185.0
ABC-Engine/lumenpyx,165.0
ch32-rs/ch32-hal,500.0
sunfishcode/hello-embedded,65.0
ColdeZhang/Dominion,3000.0
hougesen/mdsf,4400.0
shmuelzon/home-assistant-floor-plan,1335.0
CompassSecurity/jwt-scanner,417.5
Julien-cpsn/ATAC,2317.5
BodhiSearch/BodhiApp,815.0
UkoeHB/bevy_cobweb_ui,127.5
iotaledger/iota,24972.5
vsbuffalo/genomap,100.0
Tenteed/homespaces,80.0
kyleloving/osm_graph,67.5
wata-orz/santa2023_permutation_puzzle,30.0
scristobal/cross-compiling-rust-c-wasm-zig,30.0
yubb-ai/unofficial-gpt4,530.0
codeaashu/JAVA-Programming-Challenge,30.0
wiseaidev/openpilot,120.0
nifty-oss/asset,1032.5
TiagoFar78/PrisonEscape,1365.0
SorenHolstHansen/leptos_toaster,572.5
Naxdy/less-delay,205.0
443eb9/bevy_incandescent,180.0
xmoezzz/rfvp,155.0
mikecvet/nl-sh,237.5
hpmicro/hpm-hal,567.5
bowbahdoe/jdbc,580.0
ryanweideman/3d-terminal-renderer,55.0
codersauce/red,510.0
ChloePrime/AAAParticles,1260.0
sensorial-systems/stable-diffusion,200.0
geph-official/geph5,577.5
moxin-org/moly,3695.0
jadijadi/riverraidrust,600.0
AllayMC/EncryptMyPack,50.0
Noxde/Bloodborne-save-editor,320.0
spiraldb/vortex,12622.5
microsoft/openvmm,3385.0
rust-bitcoin/bip324,667.5
ahkohd/tauri-macos-menubar-app-example,252.5
thibmeu/tlock-worker,30.0
gold-silver-copper/deprecated_old_bevy_ratatui,135.0
yash-atreya/reth-walk-storage,30.0
rayros/respicta,112.5
trvswgnr/dynamic_object,37.5
helius-labs/rwa-indexer,37.5
darksolopic/PasswordManagerGUI,30.0
MatrixSenpai/sw4rm-rs,225.0
fastnear/fastnear-api-server-rs,240.0
LekKit/ScalarEvolution,67.5
bc-m/fm-xml-export-exploder,987.5
crystoll/musashi,30.0
everbuild-org/lucide-gpui,30.0
sumoduduk/terminusdm,300.0
cavemanloverboy/solana-nostd-entrypoint,115.0
gnattu/p2p-clipboard,92.5
swlkr/ryde,195.0
Swoorup/wgsl-bindgen,865.0
15911075183ma/java-onnx-yolo,30.0
PKU-OS/Tacos,50.0
aedm/esp32-s3-rust-axum-example,37.5
bennamrouche/irc-tester,75.0
false-spring/gbfr-logs,2232.5
weiji14/cog3pio,192.5
Xu-Mj/sandcat-backend,400.0
compio-rs/winio,132.5
tomtomwombat/fastbloom,87.5
crates-pro/crates-pro,710.0
awolverp/cachebox,1530.0
ezyang/tlparse,3005.0
spinkube/containerd-shim-spin,2095.0
wisemapping/wisemapping-open-source,155.0
SnowCutieOwO/Continue,45.0
opensound-org/opensound,105.0
ArthurBrussee/brush,750.0
shell-pool/shpool,1695.0
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
Gameye98/xtrspc,80.0
MemoryZy/ZhiYouToolkit,332.5
uladzimirFilipchanka/noredraw,392.5
Vaibhavs10/fast-llm.rs,65.0
enviodev/local-hyperrpc,72.5
TwentyTwoHW/portal-software,310.0
insdexer/insdexer,277.5
HigherOrderCO/kind2-archive,295.0
eaglerforge/EaglerForge-old,315.0
artsiomkorzun/1brc-walkthrough,30.0
tony-xlh/vision-camera-cropper,417.5
SpringBootCourses/cqrs-banking-app,520.0
idlab-discover/RustiFlow,690.0
afsalthaj/golem-timeline,1730.0
jsStar580/world_of_mathematic,90.0
SightStudio/jOOQ-inflearn,30.0
SatvikNema/satchat,112.5
TuckerBMorgan/poro,30.0
mssanamateen/OOP-using-Java,292.5
FaisalBinAhmed/MeiliFinder,117.5
wayland-transpositor/wprs,902.5
ElaBosak233/cdsctf,45.0
linkedin/openhouse,2600.0
catacombing/kumo,105.0
jsr-io/jsr,5460.0
0xPolygonZero/zk_evm,7110.0
primitivefinance/DFMM,1950.0
flynndi/quarkus-jimmer-extension,5867.5
theseus-rs/postgresql-embedded,3272.5
Fatimakhan0/javalab,367.5
qpackt/qpackt,115.0
mbrea-c/bevy_firework,827.5
redixhumayun/mini-lsm,42.5
nvh0412/ngurra,150.0
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
datafusion-contrib/datafusion-sprox,192.5
boustrophedon/pgtemp,247.5
anthias-labs/flare,357.5
Intelligent-CAT-Lab/CodeMind,105.0
izyuumi/html2md-rs,1202.5
embassy-rs/bt-hci,282.5
LimeChain/zest,57.5
daisukiKaffuChino/MomoQR,330.0
ejrgilbert/whamm,2252.5
matter-labs/teepot,1252.5
SSANJAY225/offline_device_finder,30.0
CallistoLabsNYC/samsa,700.0
codebaorg/redis-keeper,327.5
Plonq/bevy_rts_camera,675.0
facebook/dotslash,617.5
memorysafety/river,850.0
block-mesh/block-mesh-monorepo,25632.5
ClayAmore/ER-Save-Editor,857.5
microsoft/sudo,832.5
yoogoc/fga-rs,80.0
Katana-Official/XYNXposed,42.5
movementlabsxyz/movement,18522.5
darksv/uwasm,37.5
MolotovCherry/Native-Memory-Scripter,75.0
tejmagar/rusty-web,82.5
jithrew/PantryMate,30.0
alejandrogzi/gxf2bed,292.5
maciej-MKan/chess,827.5
buffalojoec/transfer-hook-order-tracker,30.0
nkypy/candle-rwkv,30.0
yasamoka/db-pool,230.0
ellie-sleightholm/astrorust,75.0
NodeMedia/react-native-nodemediaclient,237.5
Sreyas-Sreelal/omprs-gdk,357.5
uncenter/kittysay,677.5
orph3usLyre/muddy-waters,387.5
tomsanbear/bitnet-rs,75.0
Guvenkaya/rust-security-workshop,42.5
k3rs3d/ringfairy,330.0
Void-ux/pixelsort,130.0
solana-program/address-lookup-table,1970.0
srwi/qmk-via-api,180.0
W01fh4cker/MemshellKit,30.0
CrzPhil/SSHniff,30.0
embassy-rs/trouble,2927.5
jacek-kurlit/pik,1297.5
open-telemetry/weaver,2457.5
vishalmysore/Tools4AI,480.0
PacificBiosciences/sawfish,530.0
supabase/pg_replicate,1072.5
