repo,score
CompassSecurity/jwt-scanner,397.5
iotaledger/iota,24767.5
shmuelzon/home-assistant-floor-plan,1347.5
eclipse-tracecompass/org.eclipse.tracecompass,2720.0
UkoeHB/bevy_cobweb_ui,150.0
Julien-cpsn/ATAC,2317.5
vsbuffalo/genomap,100.0
Tenteed/homespaces,80.0
kyleloving/osm_graph,67.5
wata-orz/santa2023_permutation_puzzle,30.0
AllayMC/EncryptMyPack,50.0
scristobal/cross-compiling-rust-c-wasm-zig,30.0
yubb-ai/unofficial-gpt4,530.0
codeaashu/JAVA-Programming-Challenge,30.0
wiseaidev/openpilot,120.0
nifty-oss/asset,1032.5
TiagoFar78/PrisonEscape,1365.0
SorenHolstHansen/leptos_toaster,572.5
Naxdy/less-delay,205.0
jadijadi/riverraidrust,592.5
codersauce/red,510.0
rust-bitcoin/bip324,657.5
sensorial-systems/stable-diffusion,200.0
443eb9/bevy_incandescent,180.0
xmoezzz/rfvp,155.0
Noxde/Bloodborne-save-editor,320.0
mikecvet/nl-sh,237.5
ChloePrime/AAAParticles,1260.0
ahkohd/tauri-macos-menubar-app-example,222.5
geph-official/geph5,577.5
hpmicro/hpm-hal,567.5
moxin-org/moly,3607.5
ryanweideman/3d-terminal-renderer,42.5
microsoft/openvmm,3175.0
spiraldb/vortex,11647.5
bowbahdoe/jdbc,530.0
thibmeu/tlock-worker,30.0
gold-silver-copper/deprecated_old_bevy_ratatui,135.0
yash-atreya/reth-walk-storage,30.0
rayros/respicta,112.5
trvswgnr/dynamic_object,37.5
helius-labs/rwa-indexer,37.5
darksolopic/PasswordManagerGUI,30.0
Swoorup/wgsl-bindgen,820.0
MatrixSenpai/sw4rm-rs,225.0
fastnear/fastnear-api-server-rs,240.0
weiji14/cog3pio,185.0
Xu-Mj/sandcat-backend,400.0
LekKit/ScalarEvolution,67.5
gnattu/p2p-clipboard,92.5
bc-m/fm-xml-export-exploder,987.5
15911075183ma/java-onnx-yolo,30.0
crystoll/musashi,30.0
opensound-org/opensound,105.0
crates-pro/crates-pro,625.0
everbuild-org/lucide-gpui,30.0
sumoduduk/terminusdm,300.0
wisemapping/wisemapping-open-source,155.0
swlkr/ryde,195.0
spinkube/containerd-shim-spin,2087.5
ezyang/tlparse,2997.5
tomtomwombat/fastbloom,87.5
PKU-OS/Tacos,50.0
compio-rs/winio,132.5
aedm/esp32-s3-rust-axum-example,37.5
bennamrouche/irc-tester,75.0
false-spring/gbfr-logs,2232.5
awolverp/cachebox,1480.0
shell-pool/shpool,1657.5
ArthurBrussee/brush,662.5
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
Gameye98/xtrspc,80.0
MemoryZy/ZhiYouToolkit,332.5
SatvikNema/satchat,112.5
primitivefinance/DFMM,1950.0
Vaibhavs10/fast-llm.rs,65.0
FaisalBinAhmed/MeiliFinder,117.5
enviodev/local-hyperrpc,72.5
tony-xlh/vision-camera-cropper,417.5
SpringBootCourses/cqrs-banking-app,520.0
idlab-discover/RustiFlow,640.0
mssanamateen/OOP-using-Java,292.5
afsalthaj/golem-timeline,1730.0
jsStar580/world_of_mathematic,90.0
SightStudio/jOOQ-inflearn,30.0
TwentyTwoHW/portal-software,310.0
wayland-transpositor/wprs,902.5
insdexer/insdexer,277.5
HigherOrderCO/kind2-archive,295.0
eaglerforge/EaglerForge-old,315.0
0xPolygonZero/zk_evm,8227.5
theseus-rs/postgresql-embedded,3265.0
catacombing/kumo,92.5
TuckerBMorgan/poro,30.0
ElaBosak233/cdsctf,45.0
artsiomkorzun/1brc-walkthrough,30.0
flynndi/quarkus-jimmer-extension,5807.5
linkedin/openhouse,2562.5
jsr-io/jsr,5420.0
matter-labs/teepot,1165.0
qpackt/qpackt,115.0
mbrea-c/bevy_firework,827.5
redixhumayun/mini-lsm,42.5
nvh0412/ngurra,150.0
codebaorg/redis-keeper,160.0
yoogoc/fga-rs,80.0
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
datafusion-contrib/datafusion-sprox,192.5
boustrophedon/pgtemp,247.5
ClayAmore/ER-Save-Editor,845.0
anthias-labs/flare,357.5
Intelligent-CAT-Lab/CodeMind,105.0
Plonq/bevy_rts_camera,517.5
izyuumi/html2md-rs,1190.0
embassy-rs/bt-hci,282.5
CallistoLabsNYC/samsa,700.0
movementlabsxyz/movement,18195.0
LimeChain/zest,57.5
daisukiKaffuChino/MomoQR,330.0
ejrgilbert/whamm,2252.5
memorysafety/river,837.5
block-mesh/block-mesh-monorepo,24407.5
facebook/dotslash,617.5
Katana-Official/XYNXposed,42.5
microsoft/sudo,820.0
darksv/uwasm,37.5
MolotovCherry/Native-Memory-Scripter,75.0
tejmagar/rusty-web,82.5
jithrew/PantryMate,30.0
alejandrogzi/gxf2bed,292.5
maciej-MKan/chess,827.5
buffalojoec/transfer-hook-order-tracker,30.0
nkypy/candle-rwkv,30.0
yasamoka/db-pool,230.0
ellie-sleightholm/astrorust,75.0
Void-ux/pixelsort,130.0
CrzPhil/SSHniff,30.0
NodeMedia/react-native-nodemediaclient,237.5
Sreyas-Sreelal/omprs-gdk,357.5
W01fh4cker/MemshellKit,30.0
uncenter/kittysay,677.5
srwi/qmk-via-api,180.0
orph3usLyre/muddy-waters,387.5
tomsanbear/bitnet-rs,75.0
jacek-kurlit/pik,1310.0
k3rs3d/ringfairy,330.0
vishalmysore/Tools4AI,442.5
open-telemetry/weaver,2367.5
supabase/pg_replicate,972.5
PacificBiosciences/sawfish,530.0
solana-program/address-lookup-table,1895.0
embassy-rs/trouble,2805.0
