repo,score
Blueblue1101/SmartFlightCheckInKiosk,52.5
DVSR1411/onlinebookstore,30.0
mkpaz/devtoolsfx,42.5
PortSwigger/bypass-bot-detection,287.5
Tutorials-By-Kaupenjoe/Forge-Tutorial-1.21.X,900.0
ChHsiching/GitHub-Chinese-Top-Charts,30.0
omerstyle/Minecraft-Moon,80.0
LDAx2012/CSAgent,80.0
P-25/react-native-notification-reader,30.0
KirDemorgan/desaAPI,60.0
Farooquekk/DSA-IN-JAVA,30.0
Benojir/Fogplix-Anime,230.0
LDemetrios/Kvasir,30.0
iM4dCat/Alien,155.0
graalvm/graal-languages-demos,172.5
Potion-Studios/Oh-The-Biomes-Weve-Gone,1895.0
LnYo-Cly/ai4j,1020.0
SaiUpadhyayula/spring-boot-3-microservices-course,92.5
7amo10/Complete-Data-Structures-and-Algorithms-tutorial,30.0
marieemoiselle/CS211-OOP-samples,30.0
Ayush7-BIT/turbo-robot,5300.0
ITsMrToad/PalladiumMod,215.0
kby-ai/FaceRecognition-Ionic-Cordova,30.0
martinellich/jooq-spring,197.5
dbeaver/dbeaver-jdbc-libsql,182.5
chriskiehl/Data-Oriented-Programming-In-Java-Book,60.0
vaccovecrana/frag-falcon,610.0
MeteorClientPlus/MeteorPlus,415.0
Nappxy/Evon-Executor,80.0
Infatoshi/mc-labeller,30.0
gufranthakur/CodeLite,87.5
NabihaShujaat/Wurst,80.0
sionpardosi/Student-Learning-Hub-Aplikasi-Sederhana-Latihan-Belajar-Mahasiswa-Berbasis-JAVA,30.0
joshlong-attic/2024-bootiful-spring-workshop,30.0
Aimirim-STI/4diac-Plugin-UAORT,202.5
FlavorMate/flavormate-server,422.5
StephenIsTaken/NexusOpen,30.0
hamsterbase/Burrow-UI,220.0
OmniOneID/did-demo-server,215.0
AbdurazaaqMohammed/revanced-antisplit,192.5
ashokitschool/Microservices_Zero_To_Hero,30.0
hoangsonww/Employee-Management-Fullstack-App,150.0
marcushellberg/spring-ai-examples,30.0
IBM/cbomkit,715.0
BacconKam/Minecraft-Vape,30.0
tzolov/spring-ai-cli-chatbot,30.0
Tencent/nf-tencentcloud,160.0
laziobird/CodeLLMEval,30.0
gregsh/parallel-zip,30.0
DGVPSH/SlackOpen,567.5
chamithKavinda/Coffee-Shop-POS-JavaEE-Backend,30.0
OmniOneID/did-ta-server,200.0
Kulikkk/Korepi,180.0
chuigda/vulkan4j,215.0
Jire/tarnish,55.0
SijiaCui/play-urts,90.0
Azure-Samples/agent-openai-java-banking-assistant,87.5
indrakishore/Developers-Community,1252.5
hanhuoer/maa-framework-java,90.0
BountySecurity/GBountyProfilesDesigner,192.5
netcorepal/cap4j,512.5
danvega/java-rag,30.0
prameswaraandhika/vendor-management-system-rest,75.0
minecraft8997/TennessineC,180.0
We-Cant-Coding/TACZ-Fabric,417.5
Erio-Harrison/SAVMS,475.0
UniMelb-COMP90018/COMP90018-Tutorials-2024,30.0
SE10-IJSE/SE10-NETWORK-BACKEND,552.5
datastaxdevs/conference-2024-devoxx,30.0
ahmedhussein107/Pupils-Plan-W25,37.5
AxalotLDev/Async,800.0
AdamBien/best-of-java-shorts,62.5
Micro-STAMP/microstamp,817.5
HiveGamesOSS/leveldb-mcpe-java,130.0
JacobChikwanda/object-oriented-programming,30.0
Sun-12138/comfyui-spring-boot,30.0
JesusMiramontes/Heartbeatrr,30.0
yashksaini-coder/September-Leetcode-Daily-2024,75.0
codetyio/codety-scanner,2527.5
ivangfr/web-reactive-jvm-native-cds-aot-virtual-threads,30.0
pivovarit/more-gatherers,555.0
tuskev1ch/minced-1.20.4,92.5
dougdonohoe/ddpoker,400.0
duzhaokun123/YAPatch,542.5
apache/maven-hocon-extension,202.5
datafor123/datafor-free,80.0
hellyguo/rust_java_samples,30.0
bowbahdoe/color,330.0
VIJAYWHAT/java-workshop,37.5
jbachorik/jafar,160.0
oracle/rewrite-recipes,120.0
reveny/Protecttai-Bypass,125.0
a7med3del1973/Fawry-Internship,30.0
Mixeway/Flow,430.0
CraftJarvis/ROCKET-1,102.5
Tutorials-By-Kaupenjoe/NeoForge-Tutorial-1.21.X,942.5
syncliteio/SyncLite,375.0
anonystick/JAVA-ecommerce-backend-api-MEMBER,75.0
zhkl0228/impersonator,292.5
C0de-cake/ecommerce-app,30.0
MrzDemon/Minecraft-Meteor,80.0
mq-soft-tech/comp2000_2024,420.0
aemisigna/hololiveid-kaela-event-public,80.0
hoangtien2k3/reactify,757.5
justine6/https-github.com-ashishps1-awesome-system-design-resources,60.0
alpapie/piscine-java-test,30.0
OmniOneID/did-issuer-server,260.0
chengpeng-wang/LLMSAN,42.5
Mangolise/mango-anti-cheat,30.0
wkorando/loominated-java,37.5
HChenX/HiMiuiX,30.0
Bharat2044/Striver-A2Z-DSA-Sheet-Solution-using-JAVA,30.0
canyie/MagiskEoP,30.0
iw2d/kinoko,245.0
KevenJAntenor/Quebec-Centralized-Medical-Record-System,30.0
vishalkrishnaagQwy/VipLang,37.5
oracle/sandwood,117.5
gejun123456/HotSwapHelper,255.0
